aX,aY,aZ,gX,gY,gZ
-0.357,-0.003,0.863,-9.033,-12.512,-7.446
-0.343,0.007,0.809,-10.254,-11.230,-8.484
-0.327,0.016,0.755,-11.047,-10.193,-9.644

-0.284,-0.509,1.994,75.317,117.981,77.942
-0.384,-0.540,2.050,68.542,107.483,69.214
-0.456,-0.484,2.064,61.951,95.337,61.279
-0.549,-0.398,2.123,55.603,77.209,51.270
-0.477,-0.406,2.051,40.405,65.613,32.410
-0.451,-0.406,2.034,35.095,52.063,17.700
-0.404,-0.337,1.985,23.010,39.978,8.728
-0.378,-0.306,1.940,12.207,29.541,0.977
-0.352,-0.329,1.879,3.418,21.729,-5.981
-0.375,-0.320,1.816,-6.287,16.968,-8.240
-0.359,-0.306,1.700,-14.404,16.174,-8.545
-0.357,-0.310,1.558,-19.470,18.005,-8.667
-0.357,-0.295,1.434,-22.827,15.564,-6.226
-0.359,-0.293,1.334,-22.949,8.789,-4.578
-0.375,-0.293,1.275,-18.738,-0.793,-3.235
-0.391,-0.285,1.243,-14.771,-10.437,-2.319
-0.430,-0.283,1.251,-11.047,-20.203,-2.136
-0.450,-0.275,1.272,-9.216,-28.809,-2.808
-0.425,-0.284,1.283,-8.850,-35.156,-4.578
-0.448,-0.272,1.343,-7.141,-40.100,-4.761
-0.443,-0.243,1.377,-8.118,-41.077,-6.042
-0.441,-0.242,1.424,-9.583,-43.091,-10.559
-0.441,-0.259,1.471,-9.766,-48.523,-15.564
-0.437,-0.256,1.515,-12.573,-54.932,-19.592
-0.464,-0.260,1.558,-15.259,-61.218,-23.560
-0.450,-0.258,1.541,-19.348,-66.162,-28.320
-0.471,-0.248,1.530,-24.780,-70.679,-33.630
-0.431,-0.248,1.463,-33.630,-72.876,-40.649
-0.386,-0.245,1.388,-41.382,-73.181,-48.096
-0.341,-0.258,1.295,-46.448,-73.669,-54.321
-0.285,-0.255,1.203,-52.917,-71.716,-57.617
-0.227,-0.221,1.066,-60.486,-66.101,-59.021
-0.167,-0.177,0.943,-63.904,-62.988,-60.120
-0.113,-0.157,0.816,-68.359,-60.303,-61.401
-0.041,-0.146,0.698,-73.853,-56.458,-61.829
0.015,-0.131,0.561,-73.792,-53.345,-58.472
0.031,-0.058,0.474,-71.167,-54.016,-51.453
0.058,-0.012,0.385,-68.665,-52.612,-46.997
0.075,-0.002,0.299,-62.134,-49.561,-43.762
0.080,0.006,0.222,-53.162,-47.302,-38.452
0.070,0.000,0.189,-42.480,-47.180,-30.579
0.031,0.001,0.176,-31.433,-45.959,-20.569
-0.033,0.002,0.195,-22.034,-43.274,-10.437
-0.115,0.005,0.244,-14.099,-39.185,-2.869
-0.190,0.015,0.309,-6.714,-33.936,1.343
-0.252,0.023,0.349,-3.174,-25.757,2.380
-0.294,0.027,0.359,-4.456,-17.029,0.854
-0.296,0.040,0.353,-5.615,-11.475,-1.404
-0.274,0.041,0.345,-3.113,-8.850,-3.052
-0.285,0.032,0.377,2.319,-8.484,-3.967
-0.305,0.031,0.453,6.775,-9.216,-3.296
-0.336,0.031,0.536,9.583,-8.057,-2.258
-0.341,0.031,0.609,9.399,-4.395,-1.587
-0.341,0.037,0.689,8.484,-0.488,-1.038
-0.360,0.031,0.757,11.353,3.113,0.061
-0.380,0.012,0.795,13.000,8.484,1.343
-0.416,0.005,0.859,12.634,11.963,2.808
-0.440,0.006,0.925,11.719,14.709,4.028
-0.456,-0.002,0.982,10.559,17.761,3.784
-0.470,-0.015,1.006,9.216,21.606,3.235
-0.474,-0.020,1.022,6.531,24.231,2.930
-0.480,0.002,1.003,5.737,25.635,2.502
-0.469,-0.010,0.984,5.127,26.123,0.854
-0.445,-0.026,0.998,4.333,24.902,-0.488
-0.444,-0.015,0.973,6.042,22.766,-0.854
-0.418,-0.015,1.001,4.639,20.691,-0.732
-0.410,-0.013,1.016,6.836,18.250,0.000
-0.387,-0.019,1.034,7.629,17.578,1.038
-0.402,-0.016,0.993,8.362,17.639,1.770
-0.384,-0.016,1.005,4.822,17.334,2.563
-0.394,-0.036,0.972,6.042,15.686,3.052
-0.387,-0.027,0.971,4.944,12.878,4.578
-0.384,-0.034,0.980,5.432,8.301,5.249
-0.392,-0.056,0.988,8.057,4.761,5.676
-0.397,-0.051,1.016,5.920,2.258,6.653
-0.404,-0.050,1.001,5.920,2.136,7.385
-0.407,-0.053,0.995,4.150,2.075,7.324
-0.419,-0.059,0.974,3.662,1.831,6.775
-0.419,-0.050,0.952,2.686,2.075,5.920
-0.417,-0.046,0.922,0.061,2.563,3.967
-0.399,-0.041,0.896,-2.625,1.465,1.770
-0.381,-0.041,0.856,-3.296,0.488,-0.122
-0.365,-0.039,0.851,-3.723,-1.465,-0.977
-0.367,-0.044,0.866,-1.526,-3.113,-1.038
-0.372,-0.034,0.884,-1.404,-3.235,-0.732
-0.369,-0.024,0.881,-2.441,-1.953,-0.732
-0.358,-0.026,0.878,-2.869,-0.305,-1.038
-0.349,-0.037,0.878,-2.014,1.160,-0.671
-0.349,-0.029,0.885,-0.916,2.319,1.160
-0.357,-0.021,0.885,0.488,2.991,2.808
-0.363,-0.018,0.885,1.282,2.930,3.418
-0.369,-0.029,0.896,2.075,2.625,3.296
-0.376,-0.039,0.912,2.441,2.075,2.869
-0.385,-0.046,0.922,2.319,1.831,2.747
-0.389,-0.044,0.934,0.854,2.380,2.625
-0.390,-0.051,0.941,-0.549,3.601,2.014
-0.394,-0.057,0.945,-0.854,4.150,1.770
-0.396,-0.050,0.950,-0.732,3.784,1.953
-0.396,-0.043,0.945,-1.221,2.747,1.465
-0.394,-0.044,0.945,-1.099,1.404,0.244
-0.385,-0.048,0.943,-2.258,1.038,-0.610
-0.381,-0.046,0.941,-2.686,0.854,-0.549
-0.379,-0.036,0.943,-2.380,0.061,0.000
-0.384,-0.045,0.950,-1.465,-1.099,-0.061
-0.393,-0.045,0.955,-1.526,-1.465,-0.183
-0.387,-0.037,0.950,-2.869,-0.488,-0.366
-0.377,-0.033,0.948,-3.662,-0.244,-1.038
-0.375,-0.060,0.945,-2.441,-0.366,-1.526
-0.381,-0.043,0.955,-2.014,0.061,-0.793
-0.372,-0.030,0.941,-4.578,1.099,-0.549
-0.368,-0.044,0.944,-5.188,0.671,-1.465
-0.366,-0.057,0.961,-4.333,-0.427,-1.831
-0.370,-0.053,0.975,-4.883,-1.709,-1.038
-0.384,-0.054,0.995,-5.493,-2.930,0.000
-0.396,-0.044,1.008,-6.592,-2.991,0.610
-0.396,-0.041,1.010,-8.545,-2.502,0.122
-0.409,-0.048,1.018,-8.972,-3.052,-0.549
-0.411,-0.039,1.013,-9.033,-3.418,-0.488
-0.410,-0.039,1.011,-9.155,-4.395,-0.916

-0.422,-0.679,1.965,81.421,89.905,79.895
-0.575,-0.635,2.018,74.768,76.355,73.303
-0.578,-0.622,2.013,60.974,59.875,58.655
-0.610,-0.622,2.049,47.546,43.945,41.138
-0.574,-0.541,2.028,32.593,34.363,26.794
-0.515,-0.496,1.992,18.799,25.452,11.230
-0.496,-0.503,1.966,11.597,18.799,-4.211
-0.420,-0.463,1.857,0.793,19.653,-13.550
-0.348,-0.431,1.750,-10.315,21.667,-18.799
-0.311,-0.432,1.659,-16.357,20.935,-21.118
-0.322,-0.402,1.594,-23.315,19.470,-19.592
-0.248,-0.364,1.461,-29.175,19.043,-16.907
-0.282,-0.368,1.442,-24.048,8.484,-13.550
-0.271,-0.358,1.371,-22.339,-0.488,-10.925
-0.279,-0.337,1.323,-19.653,-6.714,-7.385
-0.299,-0.332,1.282,-16.052,-12.451,-6.104
-0.285,-0.307,1.214,-14.587,-16.113,-4.822
-0.300,-0.317,1.219,-10.864,-23.743,-4.700
-0.282,-0.336,1.222,-8.057,-29.114,-4.639
-0.332,-0.321,1.256,-6.042,-32.593,-3.235
-0.329,-0.291,1.263,-8.057,-33.081,-3.174
-0.322,-0.314,1.282,-11.963,-34.180,-6.409
-0.319,-0.326,1.308,-12.512,-37.720,-8.911
-0.295,-0.302,1.325,-15.869,-39.673,-10.681
-0.281,-0.298,1.356,-18.372,-42.969,-13.550
-0.254,-0.307,1.377,-22.583,-45.837,-16.846
-0.249,-0.311,1.378,-26.306,-48.157,-18.677
-0.258,-0.308,1.387,-29.175,-52.002,-19.836
-0.275,-0.320,1.396,-33.936,-56.213,-22.522
-0.311,-0.326,1.412,-37.354,-62.012,-25.269
-0.318,-0.343,1.383,-44.861,-63.171,-30.090
-0.316,-0.348,1.318,-52.979,-60.364,-34.363
-0.317,-0.331,1.247,-59.753,-57.251,-37.354
-0.295,-0.308,1.141,-66.711,-53.955,-40.771
-0.284,-0.281,1.046,-69.946,-53.040,-44.067
-0.259,-0.258,0.954,-74.036,-53.040,-47.302
-0.220,-0.235,0.861,-80.017,-52.429,-50.354
-0.180,-0.210,0.755,-81.726,-50.232,-52.979
-0.148,-0.176,0.664,-79.956,-48.340,-53.467
-0.109,-0.143,0.576,-78.918,-46.143,-52.917
-0.081,-0.109,0.493,-76.721,-41.748,-51.575
-0.056,-0.055,0.403,-72.693,-36.438,-48.950
-0.023,-0.015,0.305,-67.932,-31.372,-46.326
-0.019,-0.000,0.246,-60.852,-29.419,-42.908
-0.012,0.007,0.224,-53.467,-28.992,-37.292
-0.015,0.018,0.223,-47.058,-27.161,-30.518
-0.044,0.024,0.231,-38.818,-23.743,-23.010
-0.091,0.026,0.247,-29.297,-19.470,-15.747
-0.152,0.036,0.268,-20.447,-16.968,-9.644
-0.207,0.040,0.302,-13.184,-15.991,-6.104
-0.264,0.041,0.372,-5.432,-17.029,-4.700
-0.305,0.040,0.457,0.122,-17.700,-5.188
-0.317,0.062,0.504,2.380,-12.939,-6.104
-0.294,0.071,0.522,2.319,-5.920,-7.019
-0.290,0.055,0.561,3.052,-0.671,-6.470
-0.318,0.056,0.613,3.784,3.723,-3.418
-0.335,0.067,0.663,5.066,7.874,-0.854
-0.354,0.059,0.728,6.348,10.010,-0.183
-0.362,0.057,0.779,6.348,11.780,-0.732
-0.364,0.049,0.835,6.470,12.939,-1.038
-0.361,0.041,0.879,6.409,14.648,-0.977
-0.359,0.031,0.926,6.714,15.076,-0.427
-0.370,0.019,0.981,6.531,15.259,0.488
-0.392,0.016,1.017,5.615,15.991,1.709
-0.398,0.023,1.041,2.563,17.334,2.136
-0.397,0.018,1.058,0.244,17.029,0.854
-0.386,0.009,1.062,-0.610,15.747,-0.549
-0.376,0.008,1.066,-0.916,13.855,-1.343
-0.366,0.016,1.066,-0.854,11.963,-1.526
-0.353,0.016,1.056,-1.465,10.071,-1.709
-0.340,0.013,1.047,-2.502,8.728,-1.892
-0.333,0.010,1.040,-3.845,8.179,-1.526
-0.336,0.009,1.037,-3.723,6.531,-0.549
-0.350,0.010,1.031,-4.150,5.188,0.610
-0.358,0.009,1.007,-5.005,5.005,1.404
-0.357,0.007,0.978,-5.249,5.249,1.953
-0.364,-0.001,0.961,-4.333,4.333,2.319
-0.366,-0.002,0.953,-2.991,2.380,3.052
-0.373,-0.006,0.948,-1.343,0.427,3.540
-0.380,-0.002,0.933,-0.244,-0.488,3.540
-0.380,0.006,0.915,-0.488,0.305,3.174
-0.360,0.003,0.889,-1.892,1.831,1.953
-0.350,0.001,0.881,-1.465,1.953,1.343
-0.339,0.008,0.877,-0.793,0.916,1.404
-0.335,-0.002,0.887,-0.122,-0.732,1.587
-0.339,-0.007,0.899,0.793,-1.465,2.380
-0.346,-0.004,0.907,1.282,-1.038,3.540
-0.351,-0.000,0.917,1.404,-0.366,3.540
-0.347,-0.002,0.916,0.793,0.122,2.686
-0.338,0.000,0.902,-0.366,1.526,2.075
-0.327,0.013,0.883,-2.136,3.174,1.892
-0.322,0.017,0.873,-1.770,3.601,1.587
-0.317,0.012,0.885,-0.366,2.441,1.282
-0.321,0.005,0.895,-0.061,1.770,1.404
-0.328,0.007,0.905,0.488,1.770,2.197
-0.324,0.004,0.909,0.122,2.380,2.808
-0.328,-0.001,0.914,0.366,2.991,3.662
-0.339,-0.005,0.919,0.793,3.784,4.639
-0.348,-0.006,0.931,0.610,3.967,5.249
-0.356,-0.015,0.941,0.854,3.540,4.944
-0.365,-0.020,0.957,0.916,2.869,4.517
-0.366,-0.028,0.968,0.427,2.258,3.906
-0.369,-0.027,0.990,-0.183,1.648,3.479
-0.365,-0.024,0.996,-1.038,1.404,2.930
-0.357,-0.031,1.000,-1.038,1.587,2.197
-0.359,-0.033,1.009,-1.160,1.343,2.258
-0.362,-0.027,1.022,-1.892,0.732,2.747
-0.363,-0.032,1.032,-3.357,0.549,2.563
-0.370,-0.035,1.047,-5.249,0.610,2.808
-0.371,-0.026,1.053,-6.958,0.488,3.418
-0.386,-0.045,1.080,-7.568,-0.549,3.357
-0.397,-0.057,1.105,-9.766,-0.305,3.235
-0.395,-0.049,1.118,-13.428,0.732,3.601
-0.395,-0.048,1.125,-15.381,0.977,3.113
-0.400,-0.063,1.134,-16.357,-0.732,1.953
-0.404,-0.077,1.141,-17.517,-2.747,0.793
-0.407,-0.083,1.156,-18.188,-5.493,-0.305
-0.421,-0.099,1.177,-20.264,-9.033,-2.197
-0.432,-0.115,1.177,-22.339,-11.475,-4.700

-0.501,-0.658,2.314,65.552,85.754,66.467
-0.528,-0.453,2.323,44.678,65.430,59.326
-0.593,-0.442,2.396,29.907,49.744,31.494
-0.488,-0.502,2.364,11.780,33.264,6.897
-0.458,-0.433,2.301,-17.273,31.738,-5.066
-0.402,-0.318,2.088,-31.921,32.532,-10.071
-0.288,-0.252,1.903,-42.358,27.039,-15.259
-0.363,-0.257,1.845,-46.936,18.555,-18.494
-0.322,-0.204,1.653,-49.927,17.822,-16.296
-0.333,-0.151,1.561,-44.922,10.132,-11.658
-0.363,-0.168,1.546,-37.842,-2.747,-9.521
-0.347,-0.171,1.480,-33.264,-9.277,-8.484
-0.362,-0.168,1.450,-25.269,-17.456,-5.981
-0.365,-0.161,1.422,-22.339,-24.414,-5.127
-0.328,-0.156,1.349,-22.339,-28.992,-5.859
-0.315,-0.170,1.333,-16.113,-38.025,-6.958
-0.312,-0.195,1.335,-13.306,-46.753,-7.568
-0.313,-0.182,1.344,-13.672,-52.734,-6.775
-0.320,-0.175,1.360,-12.756,-56.213,-7.507
-0.307,-0.180,1.383,-14.893,-58.228,-10.010
-0.312,-0.182,1.420,-18.738,-60.120,-12.695
-0.306,-0.178,1.425,-22.888,-61.340,-15.320
-0.322,-0.150,1.425,-28.564,-63.843,-17.822
-0.307,-0.157,1.389,-35.889,-65.552,-23.376
-0.296,-0.154,1.328,-43.091,-62.378,-29.236
-0.287,-0.154,1.252,-49.072,-59.509,-33.569
-0.240,-0.193,1.187,-57.495,-56.885,-36.438
-0.195,-0.119,1.086,-67.566,-53.711,-34.607
-0.148,-0.060,0.964,-71.106,-54.199,-34.668
-0.101,-0.039,0.864,-68.115,-59.082,-38.391
-0.051,-0.042,0.756,-65.857,-65.552,-41.321
-0.054,-0.019,0.725,-66.162,-72.632,-42.664
-0.028,-0.001,0.656,-65.308,-72.693,-43.701
-0.001,0.005,0.578,-61.462,-67.932,-43.579
0.021,0.012,0.492,-59.509,-62.195,-41.382
0.030,0.031,0.421,-57.068,-57.312,-37.292
0.044,0.045,0.345,-53.040,-52.551,-32.288
0.049,0.052,0.285,-47.485,-47.363,-27.649
0.041,0.040,0.236,-39.307,-42.358,-22.461
0.026,0.024,0.242,-31.555,-39.246,-15.991
-0.016,0.019,0.297,-22.400,-37.903,-8.301
-0.074,0.001,0.334,-14.038,-33.508,-2.197
-0.131,-0.007,0.382,-6.897,-29.419,2.319
-0.187,-0.000,0.422,-4.150,-24.048,4.028
-0.234,0.000,0.450,-3.845,-17.761,2.197
-0.267,-0.001,0.458,-1.770,-11.902,-0.671
-0.262,0.015,0.449,0.671,-5.981,-1.953
-0.260,0.023,0.474,3.845,-3.052,-2.197
-0.280,0.022,0.546,7.568,-1.038,-1.465
-0.307,0.010,0.632,11.047,1.526,0.244
-0.352,-0.005,0.710,13.916,4.822,2.625
-0.382,0.008,0.776,13.428,8.484,4.333
-0.405,0.006,0.838,10.864,11.292,2.930
-0.422,-0.004,0.905,8.972,12.817,0.305
-0.430,-0.000,0.942,6.165,15.198,-1.770
-0.433,0.019,0.970,3.418,17.700,-3.235
-0.422,0.026,0.988,0.122,19.531,-5.249
-0.415,0.024,1.007,-2.808,20.813,-6.897
-0.415,0.031,1.028,-5.371,21.667,-6.714
-0.415,0.055,1.027,-7.751,22.461,-5.920
-0.412,0.075,1.008,-8.667,22.400,-5.737
-0.407,0.090,1.000,-8.606,20.569,-5.920
-0.398,0.099,0.997,-7.446,17.639,-6.409
-0.391,0.108,1.003,-6.104,15.564,-6.653
-0.375,0.116,1.003,-5.737,14.465,-6.409
-0.364,0.120,1.007,-4.822,13.245,-5.737
-0.347,0.125,1.005,-4.211,11.292,-4.822
-0.325,0.119,1.000,-3.174,9.766,-3.967
-0.317,0.107,1.008,-1.709,7.202,-2.747
-0.318,0.098,1.021,-0.061,4.456,-1.221
-0.317,0.095,1.030,-0.671,3.296,0.305
-0.315,0.090,1.021,-2.014,3.479,1.343
-0.323,0.081,1.016,-1.282,1.953,2.319
-0.326,0.079,1.015,-1.343,0.244,2.930
-0.332,0.071,1.006,-1.465,-1.160,2.991
-0.340,0.077,0.988,-1.709,-2.075,3.235
-0.343,0.079,0.962,-2.930,-2.258,2.808
-0.336,0.077,0.931,-4.578,-0.793,1.892
-0.315,0.076,0.891,-5.798,0.916,1.343
-0.307,0.076,0.870,-5.188,0.305,1.892
-0.306,0.073,0.861,-3.540,-1.404,2.869
-0.312,0.062,0.863,-2.502,-2.258,3.601
-0.316,0.062,0.857,-2.747,-1.038,4.272
-0.311,0.066,0.840,-2.686,1.099,4.578
-0.303,0.066,0.836,-1.282,1.282,4.333
-0.295,0.054,0.845,0.183,0.671,4.089
-0.303,0.050,0.865,2.197,-0.305,4.578
-0.313,0.049,0.892,3.296,-1.587,5.310
-0.329,0.041,0.919,3.174,-1.587,5.554
-0.331,0.041,0.926,1.770,0.977,5.310
-0.334,0.035,0.927,0.610,2.869,5.127
-0.349,0.036,0.940,1.160,2.625,5.249
-0.370,0.039,0.961,1.465,1.282,5.310
-0.379,0.035,0.974,2.136,-0.061,4.395
-0.393,0.023,0.998,2.563,-1.282,2.930
-0.401,0.026,1.024,1.526,-1.770,1.953
-0.396,0.035,1.031,-0.488,-0.549,0.793
-0.396,0.034,1.045,-0.916,-1.465,-0.122
-0.394,0.038,1.055,-2.197,-2.808,-0.732
-0.394,0.043,1.067,-2.136,-4.150,-0.732
-0.392,0.046,1.078,-2.258,-5.981,-0.549
-0.402,0.048,1.080,-1.526,-7.080,0.000
-0.399,0.058,1.083,-1.038,-8.789,0.671
-0.414,0.039,1.105,0.183,-12.695,0.549
-0.428,0.018,1.131,0.977,-16.357,1.160
-0.438,0.029,1.142,0.000,-18.311,2.441
-0.441,0.030,1.138,-0.549,-19.836,2.380
-0.446,0.008,1.133,0.183,-22.827,1.709
-0.466,-0.021,1.124,1.221,-26.855,1.953
-0.496,-0.041,1.132,1.831,-30.518,3.479
-0.530,-0.054,1.110,2.380,-32.776,4.211
-0.578,-0.083,1.095,0.977,-34.485,3.845
-0.561,-0.076,1.067,-3.479,-35.400,3.418
-0.551,-0.045,1.016,-6.226,-34.485,1.770
-0.497,-0.034,0.946,-8.545,-32.410,-2.075
-0.445,-0.012,0.872,-11.108,-30.823,-5.859
-0.410,-0.009,0.822,-11.536,-30.212,-8.362
-0.349,0.014,0.778,-12.634,-29.236,-9.094
-0.295,0.045,0.709,-13.672,-27.527,-9.155

-0.503,-0.494,1.803,56.763,129.395,102.722
-0.636,-0.726,1.974,35.095,121.155,85.327
-0.586,-0.572,1.836,-0.183,132.935,76.355
-0.600,-0.294,1.657,-15.198,131.348,66.162
-0.606,-0.384,1.721,-13.184,101.501,35.767
-0.559,-0.506,1.787,-19.409,76.721,9.033
-0.499,-0.420,1.738,-27.893,67.139,-0.854
-0.438,-0.354,1.703,-28.198,55.359,-7.812
-0.377,-0.365,1.720,-26.550,41.443,-17.517
-0.341,-0.362,1.749,-24.353,30.640,-22.400
-0.369,-0.340,1.754,-23.193,24.292,-22.644
-0.295,-0.349,1.705,-27.100,23.315,-22.156
-0.251,-0.223,1.599,-31.433,22.339,-19.409
-0.274,-0.282,1.636,-24.902,5.005,-18.005
-0.168,-0.275,1.525,-28.870,1.160,-16.724
-0.135,-0.272,1.500,-22.156,-6.348,-10.803
-0.210,-0.312,1.527,-15.442,-13.916,-4.211
-0.223,-0.278,1.458,-12.390,-17.456,3.052
-0.243,-0.273,1.438,-8.423,-26.001,6.592
-0.286,-0.322,1.478,-1.831,-38.879,6.042
-0.312,-0.329,1.499,0.977,-47.729,5.371
-0.339,-0.326,1.531,1.953,-54.199,2.930
-0.367,-0.338,1.584,0.732,-59.631,-2.563
-0.357,-0.339,1.622,-4.700,-63.538,-8.728
-0.353,-0.327,1.647,-12.207,-65.308,-14.771
-0.318,-0.306,1.621,-25.024,-65.125,-21.545
-0.281,-0.294,1.566,-36.621,-64.514,-28.137
-0.253,-0.283,1.493,-44.312,-64.575,-33.081
-0.243,-0.247,1.415,-51.086,-67.139,-36.621
-0.195,-0.234,1.313,-56.824,-71.350,-41.199
-0.172,-0.226,1.223,-57.922,-74.951,-44.556
-0.139,-0.172,1.117,-59.448,-76.538,-45.410
-0.117,-0.131,1.013,-62.378,-76.965,-45.898
-0.082,-0.079,0.885,-70.496,-72.510,-47.485
-0.043,-0.027,0.772,-74.585,-71.045,-48.218
-0.035,-0.030,0.686,-76.538,-72.876,-51.086
-0.020,-0.033,0.598,-79.224,-73.425,-52.917
-0.003,-0.011,0.516,-78.186,-72.632,-51.392
-0.009,0.006,0.448,-73.608,-71.350,-48.584
-0.007,0.032,0.383,-69.702,-69.031,-45.166
-0.007,0.059,0.336,-63.171,-66.223,-41.748
-0.012,0.021,0.293,-54.260,-62.683,-38.391
-0.013,0.072,0.263,-46.387,-57.861,-31.372
-0.014,0.141,0.281,-42.175,-54.199,-25.085
-0.050,0.088,0.250,-33.569,-47.852,-24.597
-0.084,0.074,0.278,-24.902,-43.457,-22.034
-0.108,0.081,0.325,-17.151,-41.565,-17.883
-0.142,0.063,0.346,-10.986,-38.086,-14.465
-0.189,0.063,0.399,-4.089,-35.828,-10.437
-0.221,0.054,0.444,1.587,-32.654,-6.958
-0.261,0.052,0.493,4.944,-26.917,-4.333
-0.301,0.057,0.542,5.310,-20.142,-2.808
-0.317,0.057,0.579,3.479,-12.329,-3.113
-0.348,0.038,0.606,4.944,-6.897,-3.662
-0.372,0.036,0.635,7.446,-3.723,-2.869
-0.387,0.034,0.670,9.399,-2.197,-2.258
-0.400,0.030,0.724,11.719,-0.183,-2.075
-0.412,0.026,0.794,13.062,1.038,-2.136
-0.420,0.019,0.854,13.245,2.136,-2.075
-0.432,0.015,0.901,11.902,4.761,-1.953
-0.442,0.017,0.940,9.399,7.385,-2.136
-0.448,0.019,0.976,5.737,9.888,-2.686
-0.451,0.020,0.999,2.319,12.207,-3.357
-0.452,0.037,1.004,0.183,12.817,-4.089
-0.438,0.050,1.003,-1.465,11.536,-5.310
-0.426,0.050,1.010,-2.686,9.949,-6.470
-0.420,0.054,1.016,-2.563,8.667,-6.897
-0.415,0.065,1.012,-1.892,7.324,-6.104
-0.408,0.075,1.006,-2.075,6.226,-4.944
-0.401,0.076,0.993,-2.502,5.798,-4.395
-0.392,0.080,0.983,-3.784,6.165,-3.845
-0.379,0.073,0.962,-4.456,7.080,-3.357
-0.384,0.071,0.960,-3.296,6.042,-2.258
-0.381,0.082,0.963,-2.808,3.967,-1.282
-0.370,0.074,0.963,-1.831,2.197,-0.916
-0.365,0.066,0.959,-1.343,1.648,-0.488
-0.363,0.076,0.944,-1.770,1.587,0.854
-0.356,0.086,0.917,-1.770,1.404,1.831
-0.353,0.072,0.906,-0.183,0.000,2.197
-0.357,0.060,0.905,0.732,-1.526,3.357
-0.375,0.054,0.908,1.831,-2.319,5.371
-0.397,0.051,0.910,2.136,-2.869,6.348
-0.411,0.046,0.898,1.099,-2.625,5.859
-0.416,0.036,0.881,-0.488,-1.831,4.456
-0.414,0.022,0.856,-0.916,-1.160,3.357
-0.413,0.015,0.848,0.244,-1.648,2.808
-0.414,0.041,0.863,1.343,-2.869,2.502
-0.419,0.029,0.880,1.709,-3.540,0.610
-0.419,0.018,0.896,0.916,-3.113,-1.465
-0.402,0.038,0.897,-1.648,-0.977,-2.136
-0.386,0.043,0.885,-2.686,1.038,-2.747
-0.374,0.046,0.882,-3.052,1.892,-3.113
-0.363,0.054,0.871,-2.869,2.319,-2.747
-0.356,0.063,0.863,-1.953,2.136,-2.075
-0.350,0.065,0.869,-0.610,0.916,-1.465
-0.351,0.065,0.883,1.404,0.000,-0.427
-0.351,0.063,0.904,1.892,-0.122,0.732
-0.353,0.052,0.926,1.160,0.549,1.587
-0.368,0.044,0.942,1.282,0.916,3.113
-0.395,0.043,0.961,1.526,0.122,4.517
-0.415,0.039,0.980,1.038,-1.587,4.333
-0.426,0.031,0.988,0.488,-2.258,3.418
-0.430,0.028,0.983,-0.061,-1.709,2.686
-0.441,0.027,0.981,-0.183,-1.648,2.014
-0.453,0.027,0.984,0.549,-2.808,1.587
-0.459,0.029,0.997,0.732,-4.395,1.099
-0.462,0.022,1.011,0.427,-5.981,-0.183
-0.465,0.020,1.029,-0.366,-6.836,-0.977
-0.455,0.022,1.046,-2.747,-7.324,-1.526
-0.445,0.018,1.066,-4.700,-7.507,-1.831
-0.440,0.009,1.097,-6.714,-7.141,-1.648
-0.437,0.004,1.119,-9.338,-6.165,-0.793
-0.454,0.003,1.123,-11.292,-5.676,0.427
-0.462,0.004,1.100,-12.817,-5.920,1.099
-0.474,-0.002,1.072,-13.367,-8.728,0.549
-0.489,-0.019,1.049,-12.268,-13.794,-0.366
-0.485,-0.031,1.023,-10.254,-19.287,-1.404
-0.505,-0.050,0.994,-7.568,-25.757,-2.319
-0.525,-0.026,0.962,-7.507,-32.471,-3.723

-0.845,-0.231,2.134,20.386,92.407,92.407
-1.061,-0.285,2.330,1.221,71.289,81.848
-1.029,-0.294,2.424,-42.542,71.594,70.740
-1.141,0.002,2.280,-78.918,89.478,64.209
-0.948,0.258,1.655,-49.927,88.013,35.583
-1.031,0.283,1.792,3.052,26.306,3.540
-0.927,-0.011,1.930,4.211,-20.996,-40.100
-0.802,-0.146,1.934,0.244,-33.203,-57.129
-0.734,-0.060,1.803,-1.953,-23.254,-52.734
-0.655,0.026,1.683,-2.502,-18.311,-45.593
-0.579,-0.018,1.667,-2.319,-22.705,-41.931
-0.527,-0.043,1.644,-1.709,-25.391,-34.363
-0.540,-0.039,1.589,0.793,-25.818,-23.376
-0.560,-0.001,1.534,1.892,-30.396,-11.230
-0.586,0.026,1.521,-2.136,-38.635,-4.089
-0.582,0.031,1.527,-6.409,-47.180,-2.563
-0.586,0.027,1.532,-7.690,-53.711,-2.563
-0.659,0.023,1.528,-12.390,-55.969,-3.540
-0.530,0.009,1.469,-25.146,-57.373,-5.310
-0.531,0.120,1.386,-27.527,-58.899,-7.568
-0.535,0.045,1.307,-13.855,-65.918,-15.930
-0.500,-0.017,1.288,-13.794,-75.928,-21.667
-0.465,0.029,1.258,-22.522,-81.909,-20.203
-0.431,0.063,1.206,-27.832,-83.740,-20.447
-0.378,0.053,1.135,-30.212,-83.801,-23.987
-0.335,0.049,1.055,-33.020,-83.191,-26.672
-0.288,0.072,0.964,-39.307,-81.787,-28.015
-0.243,0.083,0.884,-44.678,-82.214,-29.724
-0.196,0.080,0.815,-48.645,-82.703,-31.799
-0.170,0.084,0.738,-49.622,-81.909,-33.386
-0.133,0.094,0.644,-49.744,-79.895,-34.302
