aX,aY,aZ,gX,gY,gZ
0.045,0.075,1.729,-4.089,35.461,-32.227
0.090,0.089,1.672,-12.268,31.799,-33.020
0.123,0.139,1.633,-15.991,26.794,-30.518
0.142,0.121,1.612,-21.240,14.343,-26.917
0.156,0.147,1.567,-23.499,6.958,-21.057
0.142,0.143,1.525,-23.560,-1.892,-13.367
0.123,0.127,1.472,-22.827,-7.568,-6.348
0.083,0.125,1.367,-20.813,-10.010,0.061
0.035,0.097,1.329,-17.151,-17.151,6.592
0.004,0.074,1.281,-14.343,-22.034,10.803
-0.036,0.036,1.216,-11.597,-21.973,14.832
-0.077,0.026,1.185,-8.606,-20.142,17.334
-0.120,0.004,1.153,-4.761,-18.982,17.639
-0.136,-0.013,1.129,-1.892,-19.470,15.869
-0.151,-0.036,1.121,2.197,-22.034,12.573
-0.153,-0.059,1.122,5.127,-24.719,8.667
-0.131,-0.065,1.088,6.836,-26.062,5.005
-0.111,-0.059,1.064,6.836,-28.625,0.977
-0.088,-0.068,1.051,6.042,-30.457,-2.686
-0.062,-0.061,1.031,5.127,-29.846,-5.920
-0.038,-0.057,1.000,5.981,-27.893,-9.155
-0.010,-0.056,0.967,5.310,-26.611,-11.841
0.018,-0.049,0.945,5.432,-25.452,-13.794
0.049,-0.039,0.923,5.066,-23.315,-15.015
0.059,-0.023,0.896,4.700,-20.508,-15.137
0.089,0.003,0.890,4.089,-19.165,-14.221
0.097,0.006,0.871,5.249,-18.311,-12.695
0.056,-0.074,0.903,6.348,-15.198,-8.423
0.109,-0.017,0.842,-0.610,-7.507,6.348
0.082,0.023,0.830,-2.625,-4.456,12.085
0.016,-0.013,0.865,4.028,-5.188,8.423
-0.006,-0.019,0.911,4.211,-5.310,8.423
-0.048,-0.027,0.919,1.892,-1.709,9.949
-0.082,-0.023,0.930,-1.953,0.671,10.376
-0.074,-0.036,0.955,-5.493,0.732,7.324
-0.073,-0.073,0.959,-7.019,1.709,3.967
-0.080,-0.066,0.969,-6.836,3.784,4.272
-0.088,-0.052,0.976,-8.179,5.859,4.700
-0.082,-0.039,1.000,-8.667,6.409,4.089
-0.083,-0.025,1.021,-8.728,6.775,3.418
-0.084,-0.012,1.055,-10.925,8.301,2.869
-0.089,0.015,1.059,-15.564,10.315,3.540
-0.086,0.038,1.052,-19.897,11.169,2.808
-0.072,0.056,1.032,-23.499,11.292,0.366
-0.040,0.073,1.011,-24.597,11.719,-2.930
0.003,0.088,0.985,-23.865,9.766,-4.944
0.016,0.087,0.978,-20.569,6.165,-4.700
0.026,0.106,0.979,-16.052,3.113,-3.174
0.012,0.096,0.962,-11.963,1.465,-2.747
0.019,0.147,0.944,-6.958,-1.465,-1.953
-0.022,0.069,0.991,1.160,-4.822,-1.465
-0.033,0.040,1.002,2.869,-5.981,-0.549
-0.034,0.055,0.981,0.977,-4.883,0.610
-0.031,0.040,0.986,1.282,-4.639,1.282
-0.019,0.038,0.974,1.526,-4.333,1.282
-0.009,0.026,0.949,1.526,-3.967,2.197
-0.004,0.024,0.950,1.709,-3.601,2.869
-0.014,0.020,0.941,2.319,-3.052,4.150
-0.018,0.027,0.951,3.479,-3.235,3.174
-0.005,0.015,0.943,4.395,-5.432,0.671
-0.009,-0.006,0.948,5.249,-7.629,-0.488
-0.020,-0.012,0.960,5.249,-8.789,-1.404
-0.030,-0.004,0.963,5.249,-9.521,-1.343
-0.024,-0.025,0.978,5.371,-9.888,-1.465
-0.001,-0.028,0.984,2.686,-10.864,-0.488
-0.022,0.001,0.976,-0.183,-11.536,2.930
-0.040,-0.015,0.998,2.136,-10.376,5.920
-0.050,-0.021,1.000,3.418,-9.094,6.470
-0.063,-0.038,1.002,2.625,-7.263,6.836
-0.078,-0.021,1.004,1.282,-6.958,6.897

-0.382,-0.134,2.823,8.789,45.288,7.874
-0.469,-0.288,2.981,8.728,42.847,0.366
-0.410,-0.353,3.094,6.348,30.518,-3.052
-0.251,-0.295,3.022,6.775,21.973,-4.639
-0.077,-0.273,2.698,0.122,27.283,-7.141
0.102,-0.306,2.304,-11.353,30.212,-0.793
0.211,-0.146,1.997,-27.161,23.254,18.250
0.296,-0.047,1.629,-42.175,15.442,33.569
0.363,0.385,0.845,-66.711,1.953,41.748
0.359,0.306,0.764,-104.126,-46.692,20.691
0.419,0.347,0.440,-100.037,-79.041,2.563
0.521,0.405,0.094,-87.036,-90.271,1.526
0.549,0.415,-0.077,-55.176,-103.271,5.066
0.509,0.373,-0.158,-18.921,-111.328,12.085
0.419,0.291,-0.143,11.414,-113.892,18.127
0.311,0.200,-0.120,32.104,-108.215,21.362
0.214,0.129,-0.098,43.701,-95.032,20.264
0.120,-0.013,-0.142,49.805,-79.834,16.541
0.024,-0.087,-0.170,50.842,-67.627,16.418
-0.062,-0.128,-0.196,49.866,-55.847,15.137
-0.148,-0.208,-0.243,46.448,-43.030,11.658
-0.220,-0.285,-0.299,39.673,-32.104,10.132
-0.262,-0.247,-0.269,30.701,-26.367,14.832
-0.262,-0.215,-0.282,22.766,-18.616,15.076
-0.241,-0.200,-0.338,15.259,-6.958,9.766
-0.199,-0.176,-0.376,12.024,2.258,4.822
-0.171,-0.190,-0.352,15.686,5.188,2.930
-0.173,-0.208,-0.286,20.996,7.019,5.188
-0.185,-0.234,-0.181,22.217,8.545,8.850
-0.200,-0.290,-0.117,20.142,14.465,12.573
-0.230,-0.291,-0.054,12.695,21.851,17.517
-0.254,-0.240,0.054,8.789,26.855,19.775
-0.249,-0.264,0.175,6.653,33.691,13.062
-0.225,-0.238,0.236,3.113,47.058,7.629
-0.187,-0.207,0.300,-2.991,57.678,4.150
-0.123,-0.152,0.387,-11.780,64.941,1.343
-0.055,-0.085,0.490,-18.494,70.801,-1.038
0.010,-0.024,0.525,-20.203,78.186,-3.418
0.064,0.011,0.601,-18.372,81.482,-7.690
0.101,0.041,0.700,-11.230,83.801,-11.353
0.155,0.036,0.795,-0.183,85.144,-15.564
0.173,0.025,0.965,11.108,79.285,-18.188
0.158,0.005,1.268,16.602,64.453,-18.921
0.120,-0.051,1.540,18.982,54.138,-21.179
0.069,-0.088,1.712,18.127,48.584,-22.705
0.028,-0.103,1.794,11.719,42.786,-24.536
0.008,-0.109,1.859,-0.793,35.645,-27.710
0.011,-0.101,1.891,-17.212,31.860,-31.494
0.007,-0.076,1.891,-33.142,32.837,-33.936
0.044,-0.019,1.812,-46.448,36.987,-35.156
0.079,-0.001,1.818,-57.617,37.109,-35.645
0.100,0.053,1.636,-60.364,44.250,-33.386
0.108,0.116,1.500,-63.721,34.668,-26.978
0.098,0.138,1.524,-66.528,13.611,-22.095
0.110,0.166,1.460,-61.584,5.981,-16.663
0.069,0.187,1.275,-53.772,1.404,-10.864
0.023,0.178,1.336,-51.025,-17.822,-5.310
0.015,0.169,1.348,-44.922,-24.902,-2.625
0.014,0.198,1.348,-37.842,-21.118,0.793
0.003,0.163,1.261,-26.672,-14.160,3.601
0.020,0.150,1.153,-20.569,-8.179,6.592
-0.005,0.153,1.122,-12.024,-11.475,6.714
-0.019,0.059,1.150,-2.441,-19.348,3.235
-0.030,0.036,1.153,3.540,-21.423,8.118
-0.065,-0.003,1.171,9.705,-23.621,12.268
-0.098,-0.048,1.203,14.404,-25.024,13.489
-0.112,-0.082,1.224,14.526,-23.621,14.160
-0.106,-0.068,1.195,10.803,-20.447,14.465
-0.108,-0.056,1.180,5.981,-19.409,10.376
-0.093,-0.048,1.146,-0.061,-18.311,4.822
-0.060,-0.030,1.089,-6.042,-15.625,-0.671
-0.043,-0.012,1.028,-10.986,-12.634,-3.967
-0.014,0.004,0.968,-15.320,-10.437,-6.897
0.016,0.029,0.912,-17.639,-10.864,-8.850
0.044,0.024,0.875,-17.151,-13.916,-9.094
0.060,0.034,0.855,-14.954,-14.832,-7.935
0.058,0.038,0.842,-11.353,-14.343,-5.371
0.047,0.042,0.844,-6.714,-12.817,-3.174
0.038,0.040,0.858,-2.686,-11.169,-1.831
0.023,0.031,0.886,1.221,-9.033,-0.549
-0.002,0.026,0.918,4.150,-6.531,0.977
-0.024,0.028,0.943,4.211,-4.089,1.648
-0.046,0.026,0.959,2.808,-2.869,1.160
-0.058,0.026,0.963,1.831,-1.953,0.366
-0.072,0.026,0.970,0.610,-1.770,-0.671
-0.081,0.031,0.975,-0.427,-1.221,-2.014
-0.091,0.043,0.974,-0.244,-0.793,-2.747
-0.090,0.044,0.976,-0.244,-1.343,-4.517
-0.094,0.051,0.992,-0.671,-2.075,-6.592
-0.095,0.063,0.995,-0.916,-2.197,-7.446
-0.090,0.067,0.996,-1.404,-2.319,-8.911
-0.083,0.072,0.993,-2.014,-2.014,-9.949
-0.077,0.077,0.989,-2.319,-1.038,-10.559
-0.076,0.083,0.984,-2.197,-0.488,-10.620
-0.071,0.091,0.979,-2.563,-0.916,-10.010
-0.076,0.093,0.982,-2.136,-2.319,-9.033
-0.060,0.079,1.005,-2.502,-0.916,-5.188
-0.038,0.110,0.963,-2.869,2.808,0.427
-0.039,0.123,0.961,0.427,0.427,-0.977
-0.031,0.089,0.984,1.648,-3.845,-4.272
-0.023,0.089,0.976,1.038,-4.822,-4.395
-0.027,0.082,0.960,2.075,-4.272,-3.052
-0.042,0.060,0.949,2.563,-5.005,-2.136
-0.056,0.065,0.948,2.808,-7.080,-1.831
-0.061,0.036,0.941,2.747,-9.338,-3.052
-0.058,0.027,0.943,2.319,-11.536,-3.967
-0.064,-0.007,0.934,2.625,-13.489,-4.639
-0.038,0.010,0.936,1.709,-15.076,-3.784
-0.048,0.016,0.971,1.831,-15.625,-3.906
-0.081,0.020,1.004,2.869,-14.160,-3.052
-0.082,0.003,1.001,2.258,-12.695,-4.089
-0.058,-0.009,0.996,-0.916,-11.536,-5.371
-0.059,-0.004,0.997,-1.099,-10.254,-4.639
-0.054,-0.000,1.001,-0.549,-9.033,-3.479
-0.060,0.005,1.004,-0.916,-7.690,-2.197
-0.070,0.009,1.001,-0.916,-5.493,-0.793
-0.073,0.015,0.995,-1.587,-4.089,0.183
-0.070,0.019,0.992,-2.563,-4.395,0.854
-0.077,0.025,0.982,-3.662,-5.127,2.441

-0.215,-0.198,2.588,44.067,41.321,24.048
-0.200,-0.266,2.818,46.631,40.771,23.743
-0.178,-0.334,2.943,43.579,40.161,26.001
-0.093,-0.344,2.934,26.611,36.682,31.372
0.038,-0.305,2.748,-0.366,31.982,38.269
0.155,-0.262,2.386,-30.945,26.123,46.021
0.251,-0.261,1.969,-56.030,16.418,57.129
0.311,-0.021,1.241,-70.374,3.906,76.904
0.265,0.314,0.765,-110.291,-32.715,74.097
0.193,0.133,0.729,-120.605,-90.088,38.269
0.123,0.247,0.397,-101.807,-109.802,28.076
0.098,0.269,0.195,-78.369,-119.324,22.522
0.050,0.272,0.054,-50.293,-129.761,15.015
0.027,0.254,-0.068,-25.635,-134.277,7.874
0.001,0.233,-0.169,-3.784,-130.920,2.869
-0.025,0.194,-0.260,14.893,-123.108,-1.709
-0.064,0.165,-0.352,30.701,-109.863,-7.446
-0.103,0.068,-0.353,44.373,-95.886,-13.000
-0.132,0.009,-0.348,52.246,-80.444,-14.160
-0.162,-0.041,-0.313,53.711,-68.176,-11.169
-0.145,-0.056,-0.277,52.490,-59.204,-5.249
-0.146,-0.066,-0.254,50.537,-51.392,-1.343
-0.156,-0.114,-0.230,46.814,-44.067,-0.244
-0.131,-0.117,-0.264,39.673,-34.119,-0.183
-0.104,-0.139,-0.305,33.386,-22.339,-0.916
-0.069,-0.160,-0.305,27.771,-11.292,-1.465
-0.056,-0.189,-0.309,21.606,-3.967,0.732
-0.035,-0.196,-0.247,8.118,-2.319,6.409
-0.017,-0.214,-0.192,-5.188,-5.737,14.893
-0.067,-0.164,-0.052,-10.132,-8.850,23.010
-0.129,-0.187,0.015,-3.479,1.831,21.790
-0.206,-0.211,0.061,1.404,23.071,14.893
-0.231,-0.243,0.107,3.418,42.358,4.517
-0.212,-0.245,0.190,-0.244,53.589,-6.531
-0.178,-0.170,0.255,-5.676,62.378,-16.663
-0.144,-0.167,0.347,-9.216,66.162,-30.090
-0.104,-0.155,0.499,-13.550,66.711,-40.405
-0.009,-0.065,0.674,-14.709,69.885,-41.626
0.050,-0.070,0.863,-12.634,74.524,-40.955
0.101,-0.014,1.005,-11.597,80.261,-37.720
0.137,0.030,1.140,-10.742,84.229,-32.166
0.136,0.029,1.262,-11.108,88.440,-26.917
0.109,0.015,1.371,-14.343,92.896,-21.790
0.071,0.042,1.452,-17.761,97.900,-15.442
0.000,0.056,1.535,-18.250,97.412,-10.986
-0.078,0.063,1.584,-19.470,91.309,-11.414
-0.130,0.064,1.629,-22.949,79.407,-15.625
-0.139,0.080,1.632,-26.184,68.909,-22.400
-0.138,0.118,1.601,-27.893,62.012,-28.564
-0.107,0.157,1.545,-30.029,53.406,-33.936
-0.062,0.177,1.589,-32.776,39.795,-36.743
-0.011,0.192,1.596,-33.447,32.837,-36.743
0.015,0.203,1.561,-32.715,30.884,-32.715
0.031,0.221,1.523,-33.081,26.123,-26.794
0.033,0.210,1.550,-34.973,17.517,-19.653
0.029,0.242,1.518,-34.851,14.099,-12.024
0.005,0.304,1.449,-34.180,7.690,-6.348
-0.026,0.244,1.425,-33.386,-1.404,-9.277
-0.043,0.179,1.410,-31.982,-9.033,-8.179
-0.049,0.208,1.371,-26.978,-11.597,1.221
-0.052,0.197,1.284,-19.897,-10.925,7.874
-0.075,0.151,1.204,-13.367,-14.221,9.888
-0.101,0.086,1.173,-8.179,-21.973,12.634
-0.132,0.072,1.154,-3.662,-29.907,17.212
-0.160,0.061,1.130,0.916,-36.621,18.311
-0.188,0.013,1.123,3.662,-43.762,14.709
-0.213,-0.047,1.124,2.869,-49.072,10.071
-0.223,-0.066,1.104,0.305,-48.645,7.874
-0.210,-0.065,1.083,-2.136,-45.532,5.920
-0.181,-0.041,1.061,-3.967,-41.077,3.113
-0.151,-0.035,1.053,-5.432,-35.278,-0.366
-0.109,-0.019,1.023,-6.958,-27.466,-1.892
-0.074,0.020,0.978,-8.728,-20.142,-2.319
-0.050,0.029,0.942,-9.827,-15.381,-3.845
-0.035,0.037,0.908,-9.888,-12.146,-4.700
-0.019,0.037,0.874,-10.193,-9.460,-5.066
0.004,0.038,0.842,-9.827,-7.019,-4.883
0.020,0.038,0.829,-8.301,-6.287,-3.418
0.008,0.041,0.836,-6.287,-7.446,-1.099
-0.011,0.034,0.853,-3.601,-8.789,1.160
-0.036,0.028,0.876,-1.709,-8.362,2.686
-0.067,0.031,0.889,-0.488,-6.409,3.479
-0.091,0.036,0.897,-0.122,-5.066,3.296
-0.104,0.044,0.915,-0.732,-4.395,1.953
-0.109,0.048,0.923,-1.221,-3.601,0.366
-0.112,0.054,0.936,-1.099,-2.502,-0.671
-0.133,0.064,0.955,-0.854,-0.916,-1.221
-0.152,0.068,0.965,-1.099,0.977,-2.319
-0.159,0.078,0.975,-1.831,2.502,-3.723
-0.160,0.091,0.988,-2.258,2.930,-5.310
-0.154,0.098,0.999,-2.380,3.235,-6.531
-0.146,0.108,1.002,-2.319,4.517,-7.080
-0.143,0.115,0.995,-2.380,5.981,-7.019
-0.139,0.130,0.983,-2.563,5.737,-6.287
-0.138,0.126,0.985,-2.441,3.906,-5.676
-0.131,0.125,0.978,-1.404,3.052,-5.310
-0.126,0.127,0.970,-0.061,2.014,-4.333
-0.122,0.119,0.964,1.953,0.244,-3.357
-0.121,0.116,0.965,3.601,-1.526,-2.380
-0.119,0.102,0.974,5.127,-2.808,-1.709
-0.111,0.095,0.980,5.676,-2.991,-1.526
-0.102,0.097,0.992,5.432,-3.723,-0.854
-0.098,0.081,1.001,5.188,-5.493,-0.305
-0.093,0.072,1.004,5.188,-5.737,0.549
-0.092,0.063,0.995,4.883,-4.578,1.526
-0.098,0.055,0.988,4.272,-3.845,2.197
-0.103,0.048,0.985,3.784,-3.723,2.686
-0.107,0.038,0.980,3.479,-3.845,2.808
-0.109,0.028,0.969,3.418,-3.967,2.625
-0.116,0.018,0.963,4.272,-3.540,2.502
-0.127,0.010,0.954,5.249,-3.113,2.075
-0.128,0.010,0.943,5.737,-2.930,1.221
-0.129,0.005,0.947,6.531,-3.113,-0.122
-0.124,0.007,0.954,7.141,-3.052,-1.221
-0.123,0.013,0.961,7.446,-2.563,-1.892
-0.125,0.020,0.974,7.019,-1.770,-2.441
-0.120,0.033,0.983,5.249,-1.160,-2.869
-0.113,0.044,0.984,3.174,-0.610,-3.235
-0.111,0.053,0.979,1.160,-0.122,-3.296

-0.436,-0.329,2.005,55.298,38.391,-0.671
-0.520,-0.351,2.150,71.289,34.668,10.010
-0.635,-0.410,2.356,92.041,31.921,12.756
-0.681,-0.471,2.489,107.422,27.527,12.024
-0.632,-0.471,2.554,109.436,19.043,9.827
-0.486,-0.437,2.546,100.464,8.484,5.188
-0.254,-0.402,2.435,79.468,-1.648,-0.488
-0.042,-0.409,2.281,50.293,-14.038,-3.296
0.126,-0.463,2.057,19.287,-23.010,2.136
0.252,-0.325,1.705,-6.470,-27.649,22.705
0.347,-0.146,1.273,-28.381,-36.621,41.504
0.306,0.349,0.698,-65.308,-57.434,38.513
0.317,0.037,0.648,-96.375,-101.318,-3.052
0.267,0.136,0.369,-87.036,-119.873,-12.207
0.224,0.186,0.167,-72.388,-122.681,-11.169
0.173,0.235,0.078,-52.673,-124.817,-13.367
0.144,0.209,0.016,-38.818,-122.742,-19.165
0.136,0.164,-0.018,-31.311,-118.774,-22.888
0.135,0.124,-0.103,-30.334,-108.032,-22.217
0.130,0.114,-0.248,-31.738,-91.736,-18.188
0.099,0.127,-0.347,-29.236,-78.552,-13.794
0.049,0.092,-0.391,-23.132,-67.993,-11.353
0.010,0.073,-0.424,-19.409,-55.481,-6.104
-0.010,0.057,-0.473,-16.174,-42.542,-1.770
-0.029,0.051,-0.551,-13.000,-28.381,1.343
-0.044,0.073,-0.634,-4.639,-17.151,1.099
-0.092,-0.020,-0.651,11.719,-12.268,-2.930
-0.111,-0.092,-0.612,25.330,-4.578,-2.625
-0.130,-0.173,-0.569,31.860,0.244,0.488
-0.141,-0.229,-0.490,23.987,-3.601,2.808
-0.145,-0.233,-0.243,6.592,-17.517,2.869
-0.137,-0.306,-0.018,3.784,-28.259,-1.038
-0.122,-0.352,0.138,5.615,-29.724,-1.526
-0.169,-0.339,0.278,4.150,-27.161,-1.038
-0.207,-0.351,0.416,-2.991,-21.545,-2.136
-0.245,-0.327,0.525,-13.733,-10.559,-1.831
-0.255,-0.260,0.603,-24.414,7.629,-2.258
-0.244,-0.228,0.621,-30.701,35.400,-7.507
-0.219,-0.173,0.590,-31.860,68.604,-19.287
-0.141,-0.150,0.633,-28.381,96.863,-32.959
-0.061,-0.067,0.736,-15.808,114.990,-37.598
-0.020,-0.119,0.966,5.493,122.192,-38.208
-0.010,-0.149,1.157,26.978,128.113,-27.344
-0.037,-0.116,1.283,42.908,125.977,-13.306
-0.065,-0.154,1.493,46.509,112.976,-9.277
-0.146,-0.179,1.724,39.917,99.792,-5.493
-0.240,-0.179,1.898,28.137,94.116,-2.197
-0.293,-0.169,1.958,11.902,96.497,-2.319
-0.288,-0.143,1.941,-7.385,101.563,-6.165
-0.214,-0.094,1.818,-24.963,106.873,-10.986
-0.117,-0.025,1.642,-36.316,107.544,-13.733
-0.061,0.051,1.499,-40.283,97.107,-15.442
-0.057,0.066,1.454,-41.687,75.195,-18.555
-0.066,0.049,1.488,-40.894,50.598,-18.188
-0.093,0.046,1.458,-36.987,35.095,-13.550
-0.139,0.059,1.421,-32.898,21.545,-7.690
-0.174,0.059,1.420,-31.860,5.493,-3.845
-0.187,0.080,1.388,-31.372,-4.822,-2.136
-0.205,0.075,1.313,-30.212,-12.085,-3.540
-0.200,0.025,1.290,-28.076,-19.775,-5.554
-0.212,0.019,1.286,-23.437,-22.888,-1.587
-0.238,-0.013,1.259,-16.541,-19.470,4.883
-0.254,-0.014,1.185,-11.047,-14.343,12.024
-0.274,-0.036,1.127,-7.019,-15.198,14.221
-0.303,-0.100,1.133,-4.211,-21.423,12.512
-0.323,-0.117,1.136,-1.404,-26.367,13.062
-0.328,-0.116,1.127,0.732,-29.114,11.963
-0.330,-0.142,1.121,1.831,-30.640,7.019
-0.305,-0.164,1.095,1.465,-30.945,2.441
-0.251,-0.115,1.061,-1.099,-31.189,0.122
-0.194,-0.088,1.047,-2.563,-31.189,-3.784
-0.135,-0.084,1.027,-2.502,-28.870,-8.667
-0.093,-0.065,1.000,-1.770,-25.208,-10.742
-0.074,-0.057,0.972,-1.160,-21.912,-11.536
-0.047,-0.055,0.948,-1.770,-19.958,-11.902
-0.032,-0.044,0.947,-3.601,-18.127,-10.742
-0.018,-0.047,0.925,-5.127,-14.160,-9.827
-0.015,-0.041,0.904,-6.409,-9.949,-8.057
-0.014,-0.042,0.884,-7.629,-6.042,-6.042
-0.020,-0.042,0.864,-8.179,-3.113,-3.662
-0.031,-0.043,0.850,-7.446,-0.732,-1.953
-0.043,-0.048,0.845,-5.859,2.014,-0.610
-0.063,-0.051,0.844,-4.028,4.700,0.732
-0.087,-0.056,0.833,-1.587,6.592,2.258
-0.112,-0.050,0.851,-0.549,5.859,3.296
-0.137,-0.058,0.879,0.610,4.761,3.296
-0.156,-0.060,0.896,1.770,4.761,2.747
-0.174,-0.052,0.907,2.319,4.883,2.136
-0.190,-0.049,0.925,2.747,4.456,0.854
-0.195,-0.045,0.951,3.113,4.272,-0.610
-0.208,-0.039,0.979,2.808,4.944,-1.892
-0.193,-0.049,1.014,1.770,6.958,-2.136
-0.178,-0.003,1.028,0.793,9.827,-1.221
-0.178,-0.001,1.019,0.244,12.817,-1.709
-0.167,0.001,1.001,-0.793,13.245,-2.136
-0.160,0.020,1.003,-2.197,9.827,-1.587
-0.153,0.019,1.015,-2.991,5.798,-1.465
-0.145,0.027,1.008,-2.930,3.418,-0.732
-0.139,0.027,0.997,-2.808,1.221,0.000
-0.141,0.016,0.990,-2.380,-2.258,0.305
-0.145,0.012,0.997,-2.258,-6.531,1.709
-0.151,0.005,1.012,-2.014,-11.047,3.174
-0.157,-0.003,1.011,-1.770,-13.245,4.089
-0.165,-0.014,1.005,-1.953,-14.343,4.822
-0.163,-0.024,1.001,-2.686,-14.771,5.066
-0.162,-0.034,0.987,-2.869,-14.038,5.188
-0.163,-0.046,0.978,-2.197,-12.634,5.371
-0.169,-0.057,0.967,-1.282,-11.353,5.493
-0.175,-0.061,0.959,-0.427,-10.620,5.371
-0.180,-0.072,0.958,0.549,-9.705,4.211
-0.173,-0.078,0.956,1.587,-8.484,2.869
-0.168,-0.075,0.946,2.136,-7.446,2.075
-0.165,-0.071,0.938,2.686,-7.568,1.831
-0.164,-0.067,0.942,2.808,-8.423,1.770
-0.160,-0.068,0.945,2.441,-8.240,1.404
-0.155,-0.065,0.943,1.892,-7.935,1.343
-0.158,-0.061,0.952,1.099,-8.728,2.014
-0.159,-0.055,0.959,-0.427,-8.911,2.625
-0.165,-0.058,0.958,-0.916,-7.446,2.563

-0.378,-0.074,2.380,7.507,30.945,-19.043
-0.266,-0.112,2.500,-5.737,49.011,-16.724
-0.205,-0.202,2.554,-16.052,68.604,-12.756
-0.191,-0.273,2.546,-22.095,85.083,-4.456
-0.225,-0.302,2.531,-20.447,87.341,8.789
-0.238,-0.282,2.421,-11.169,74.951,20.935
-0.197,-0.268,2.273,-2.441,46.997,25.024
-0.137,-0.270,2.156,1.038,10.254,22.095
-0.086,-0.351,2.059,-2.197,-22.034,17.944
-0.008,-0.370,1.917,-12.695,-41.260,24.902
0.072,-0.322,1.660,-28.503,-46.448,39.612
0.138,-0.243,1.371,-43.762,-45.837,56.702
0.176,-0.141,1.041,-52.979,-44.495,69.031
0.211,0.239,0.546,-65.552,-50.842,72.205
0.202,0.236,0.412,-91.553,-78.613,44.495
0.222,0.150,0.253,-91.858,-102.234,9.521
0.215,0.236,0.018,-82.092,-106.079,0.000
0.200,0.239,-0.149,-67.322,-106.201,-6.042
0.143,0.263,-0.289,-47.974,-103.271,-4.822
0.075,0.243,-0.396,-29.846,-98.206,-2.014
0.014,0.240,-0.452,-12.085,-91.980,0.549
-0.067,0.222,-0.440,3.357,-85.144,-1.160
-0.117,0.157,-0.428,14.282,-77.087,-4.700
-0.148,0.118,-0.426,21.240,-66.589,-3.601
-0.191,0.088,-0.427,27.832,-55.420,-2.319
-0.212,0.049,-0.453,33.691,-45.837,-1.648
-0.193,-0.025,-0.497,37.903,-38.269,0.427
-0.126,-0.064,-0.566,35.950,-31.250,10.437
-0.061,0.016,-0.487,28.259,-26.306,22.217
-0.104,-0.036,-0.546,22.400,-18.677,26.733
-0.163,-0.103,-0.329,12.512,-28.809,25.452
-0.162,-0.132,-0.112,7.202,-26.611,20.142
-0.157,-0.198,-0.008,13.245,-11.597,16.357
-0.180,-0.238,0.079,17.456,-1.770,15.137
-0.158,-0.205,0.142,17.517,4.944,15.564
-0.248,-0.161,0.194,14.099,9.216,8.118
-0.248,-0.164,0.256,4.944,14.404,-2.502
-0.262,-0.146,0.304,-2.686,26.489,-8.545
-0.235,-0.071,0.329,-10.681,44.312,-18.494
-0.152,-0.055,0.391,-18.555,60.730,-36.316
-0.050,-0.064,0.498,-19.104,70.923,-52.307
0.018,-0.027,0.616,-9.338,74.951,-59.082
0.036,-0.072,0.839,5.615,71.472,-60.242
0.029,-0.104,1.037,21.606,74.646,-51.025
-0.006,-0.129,1.197,34.729,82.825,-37.903
-0.008,-0.165,1.359,40.894,89.844,-24.719
0.001,-0.087,1.470,40.222,96.375,-10.193
0.034,-0.049,1.576,34.058,99.915,-5.188
0.057,-0.052,1.706,24.841,101.318,-5.798
0.067,-0.027,1.795,16.174,103.821,-3.784
0.037,-0.005,1.829,8.057,105.469,-0.732
0.001,0.003,1.810,-0.916,103.821,1.465
-0.032,0.005,1.837,-11.902,98.816,1.770
-0.029,0.008,1.757,-18.921,101.135,1.587
-0.004,0.102,1.643,-22.522,98.877,4.395
0.055,0.116,1.462,-23.987,87.036,2.258
0.025,0.051,1.422,-23.193,64.514,1.160
-0.015,0.174,1.271,-20.813,34.302,5.249
-0.078,0.247,1.370,-28.320,-25.391,4.639
-0.107,0.120,1.537,-31.250,-64.209,-13.489
-0.125,0.062,1.575,-28.259,-68.665,-22.461
-0.145,0.078,1.520,-20.630,-52.551,-18.860
-0.205,0.077,1.419,-12.451,-33.630,-16.174
-0.246,0.051,1.312,-7.996,-23.376,-17.517
-0.270,-0.001,1.185,-8.545,-22.522,-18.188
-0.261,-0.032,1.177,-10.864,-31.494,-15.076
-0.251,-0.071,1.216,-12.512,-35.889,-9.033
-0.259,-0.075,1.168,-7.996,-30.334,-0.122
-0.274,-0.041,1.130,-5.005,-26.062,8.179
-0.274,-0.007,1.076,-4.333,-24.719,10.559
-0.279,-0.010,1.055,-4.761,-28.381,6.348
-0.274,-0.035,1.057,-5.432,-32.166,0.183
-0.260,-0.041,1.038,-6.958,-31.250,-3.784
-0.238,-0.070,1.015,-8.545,-26.978,-5.676
-0.193,-0.044,0.983,-11.230,-20.813,-3.540
-0.148,-0.003,0.943,-12.817,-14.709,-2.502
-0.107,-0.015,0.910,-13.245,-10.132,-4.456
-0.076,-0.018,0.891,-12.451,-6.775,-4.883
-0.057,-0.021,0.890,-10.742,-4.700,-3.540
-0.056,-0.019,0.892,-7.812,-3.174,-1.770
-0.066,-0.019,0.903,-5.066,-1.709,0.122
-0.089,-0.017,0.930,-2.502,-0.305,1.465
-0.109,-0.020,0.941,-1.587,1.648,1.343
-0.109,-0.006,0.928,-1.465,2.991,1.282
-0.117,-0.010,0.948,-1.892,1.160,0.488
-0.125,-0.007,0.959,-1.892,0.427,-0.122
-0.128,0.000,0.962,-2.258,0.916,-0.183
