aX,aY,aZ,gX,gY,gZ
0.074,0.690,-0.075,23.315,50.903,-47.791
0.071,0.726,-0.004,39.978,37.415,-58.655
0.140,0.772,0.091,55.115,26.184,-68.726
0.158,0.756,0.325,66.528,15.076,-74.585
0.198,0.654,0.639,64.636,9.460,-76.111
0.268,0.566,0.863,52.856,19.531,-68.665
0.334,0.616,0.941,38.574,36.682,-49.011
0.340,0.656,0.851,19.104,55.237,-24.841
0.325,0.778,0.830,1.892,64.026,-1.465
0.251,0.865,0.748,0.671,66.284,18.555
0.120,0.855,0.767,-12.085,57.251,33.325
0.120,0.858,0.825,-48.035,51.086,40.222
0.097,0.853,0.882,-62.805,42.053,46.753
0.065,0.913,0.993,-71.106,29.663,51.758
0.092,1.069,1.428,-77.942,14.648,50.903
-0.001,1.197,1.749,-57.190,12.329,38.025
0.023,1.049,1.761,-23.315,37.354,13.062
0.083,0.760,1.647,4.578,57.007,-5.676
0.182,0.609,1.560,4.639,64.026,-5.432
0.237,0.485,1.524,-11.658,66.895,6.775
0.199,0.406,1.561,-18.066,65.552,26.794
0.131,0.397,1.524,-15.320,67.871,49.744
0.064,0.381,1.423,-2.869,74.158,65.369
-0.008,0.387,1.355,10.193,67.261,75.317
-0.076,0.376,1.382,11.169,48.584,78.857
-0.137,0.337,1.485,6.836,29.785,74.707
-0.151,0.290,1.559,1.892,19.043,66.589
-0.137,0.222,1.573,-2.686,15.381,57.434
-0.109,0.137,1.567,-7.141,13.367,48.401
-0.078,0.059,1.581,-14.160,9.338,40.100
-0.006,-0.011,1.572,-23.621,5.188,32.532
0.042,-0.106,1.587,-25.208,0.732,28.381
0.054,-0.177,1.605,-16.418,-1.221,28.137
0.036,-0.215,1.616,-4.028,-2.502,32.654
0.010,-0.183,1.601,1.648,0.488,37.537
0.006,-0.128,1.500,10.193,6.775,39.978
0.042,-0.105,1.318,25.208,15.076,37.781
0.108,-0.124,1.148,38.208,16.968,32.593
0.199,-0.166,1.050,41.931,11.353,28.259
0.274,-0.207,1.021,43.762,3.479,25.818
0.339,-0.234,1.016,48.462,-2.808,25.146
0.358,-0.271,1.045,55.054,-8.789,24.963
0.355,-0.320,1.079,57.800,-14.709,24.719
0.324,-0.359,1.129,52.856,-19.287,25.757
0.287,-0.372,1.164,44.678,-19.470,27.588
0.255,-0.327,1.157,38.147,-13.062,28.381
0.229,-0.309,1.050,34.363,-3.662,27.283
0.201,-0.310,0.969,31.433,2.380,24.475
0.200,-0.301,0.907,21.851,5.737,22.278
0.197,-0.270,0.859,12.695,7.324,21.240
0.204,-0.229,0.800,7.996,8.667,20.325
0.193,-0.197,0.756,6.836,7.996,18.433
0.185,-0.181,0.743,5.676,4.883,15.137
0.157,-0.175,0.770,4.395,-0.488,11.475
0.137,-0.164,0.836,1.953,-6.470,7.996
0.123,-0.157,0.921,-4.456,-10.803,3.967
0.114,-0.148,0.964,-8.057,-10.376,1.221
0.109,-0.134,0.973,-8.972,-6.958,-1.099
0.120,-0.111,0.968,-13.123,-3.540,-2.441
0.133,-0.090,0.960,-15.747,-0.244,-3.662
0.147,-0.066,0.955,-15.259,2.075,-4.639
0.151,-0.052,0.965,-16.357,2.319,-5.188
0.164,-0.045,0.971,-18.799,2.869,-5.249
0.172,-0.044,0.958,-18.066,3.967,-4.578
0.168,-0.030,0.948,-15.991,3.845,-2.991
0.149,-0.003,0.952,-17.578,2.441,-1.465
0.139,0.028,0.957,-19.836,0.793,-0.793
0.118,0.027,0.978,-18.555,-1.221,-1.770
0.102,0.010,0.991,-16.602,-1.709,-2.625
0.083,-0.007,0.960,-15.137,0.793,-2.686
0.077,0.014,0.915,-16.541,3.906,-1.526
0.068,0.047,0.894,-18.677,2.441,-0.366

0.408,0.889,1.400,-26.794,45.227,61.584
0.425,0.941,1.471,-48.706,53.528,67.688
0.425,0.915,1.461,-48.401,60.059,68.970
0.411,0.826,1.432,-38.025,57.373,67.749
0.382,0.700,1.448,-34.302,46.204,66.528
0.308,0.543,1.508,-30.762,29.846,66.101
0.157,0.389,1.606,-22.156,12.756,65.063
-0.037,0.248,1.742,-17.944,-4.089,62.500
-0.207,0.115,1.829,-16.113,-17.944,56.519
-0.304,-0.002,1.833,-15.564,-26.917,47.363
-0.371,-0.094,1.776,-7.507,-33.997,36.255
-0.484,-0.174,1.823,0.793,-47.852,23.193
-0.538,-0.194,2.024,-4.883,-65.186,6.958
-0.524,-0.208,2.217,-10.010,-68.237,-14.893
-0.521,-0.365,2.194,-4.150,-55.115,-45.532
-0.589,-0.609,2.114,5.859,-39.001,-76.904
-0.686,-0.884,2.086,12.207,-26.306,-98.267
-0.762,-1.099,2.005,10.376,-12.085,-106.323
-0.747,-1.318,1.820,1.221,2.686,-104.187
-0.692,-1.428,1.708,-13.977,7.812,-89.905
-0.578,-1.451,1.716,-44.373,4.211,-68.420
-0.415,-1.274,1.814,-77.637,-0.366,-44.373
-0.250,-1.042,1.805,-98.083,5.798,-28.137
-0.103,-0.891,1.644,-101.379,19.348,-26.062
0.012,-0.860,1.418,-94.055,28.809,-33.142
0.103,-0.896,1.291,-94.604,26.123,-41.809
0.134,-0.921,1.250,-105.286,16.785,-46.143
0.153,-0.900,1.199,-111.816,9.033,-46.448
0.150,-0.882,1.110,-108.398,4.089,-46.509
0.147,-0.872,0.993,-103.943,-2.502,-47.852
0.141,-0.853,0.943,-103.333,-15.198,-49.377
0.176,-0.793,0.884,-110.718,-28.687,-51.331
0.207,-0.746,0.822,-111.694,-39.001,-55.603
0.272,-0.741,0.734,-108.276,-47.546,-61.707
0.292,-0.763,0.679,-103.149,-54.077,-66.284
0.336,-0.697,0.742,-107.605,-58.777,-66.406
0.367,-0.693,0.853,-100.708,-54.199,-67.261
0.365,-0.721,0.822,-72.632,-29.358,-66.467
0.361,-0.747,0.636,-26.550,4.761,-60.730
0.325,-0.751,0.344,25.818,39.185,-49.500
0.290,-0.688,0.043,57.983,64.331,-33.630
0.287,-0.574,-0.238,69.031,73.975,-17.822
0.276,-0.460,-0.437,62.988,68.420,-6.104
0.265,-0.358,-0.520,40.710,50.659,-0.427
0.235,-0.248,-0.522,17.090,26.855,2.258
0.205,-0.135,-0.498,5.005,4.150,1.831
0.178,-0.047,-0.468,4.150,-14.648,-2.136
0.152,0.002,-0.460,2.014,-28.748,-9.338
0.194,0.045,-0.440,-3.845,-39.124,-17.639
0.211,0.069,-0.358,-6.287,-52.124,-23.987
0.231,0.067,-0.222,-6.775,-58.716,-26.672
0.260,0.064,-0.097,2.930,-56.702,-24.780
0.243,0.094,-0.019,23.010,-48.096,-19.592
0.183,0.132,0.016,49.683,-36.926,-14.587
0.128,0.168,0.027,74.829,-26.306,-11.475
0.034,0.212,0.016,90.820,-16.602,-10.010
-0.021,0.334,-0.039,95.886,-7.202,-8.240
-0.012,0.505,-0.116,98.450,-0.916,-8.179
0.028,0.635,-0.163,95.520,0.793,-14.038
0.093,0.854,-0.114,80.200,-3.723,-26.672
0.146,0.996,0.094,64.331,-14.954,-48.035
0.185,0.847,0.320,60.181,-19.592,-75.500
0.230,0.487,0.417,57.617,-10.620,-92.163
0.303,0.192,0.437,31.372,5.127,-85.815
0.377,0.088,0.527,-11.353,14.404,-55.542
0.472,0.236,0.550,-45.166,18.494,-13.184
0.464,0.420,0.610,-78.796,11.414,28.870
0.377,0.585,0.797,-134.888,-7.263,61.279
0.291,0.811,1.068,-185.059,-21.790,84.167
0.186,1.121,1.326,-214.355,-19.958,98.145
0.120,1.397,1.580,-211.426,-17.090,97.961
0.085,1.561,1.743,-185.181,2.625,77.209
0.049,1.576,1.761,-121.155,30.884,47.180
-0.008,1.396,1.743,-43.274,58.533,16.541
-0.067,1.153,1.418,15.198,84.839,-3.723
-0.140,0.922,1.208,36.133,92.834,-9.033
-0.168,0.820,1.088,34.729,88.074,-0.916
-0.154,0.855,1.047,20.203,77.698,14.893
-0.104,0.951,1.173,10.925,65.125,29.175
-0.073,0.995,1.209,14.526,53.223,36.499
-0.026,0.959,1.279,16.968,44.312,34.424
-0.006,0.834,1.371,26.550,35.095,29.785
-0.005,0.683,1.442,29.297,28.442,26.733
-0.045,0.525,1.502,26.428,24.109,27.710
-0.100,0.394,1.560,19.958,23.437,31.799
-0.103,0.329,1.553,10.864,27.649,38.635
-0.085,0.298,1.452,6.042,35.583,46.143
-0.056,0.294,1.319,5.493,40.161,52.124
-0.018,0.277,1.197,3.967,39.856,53.406
0.030,0.224,1.109,8.118,33.325,51.086
0.063,0.146,1.083,16.846,20.752,47.974
0.074,0.066,1.125,25.818,4.028,45.654
0.082,0.016,1.201,31.006,-9.827,44.556
0.082,0.014,1.274,31.738,-20.264,44.861
0.076,0.026,1.359,33.875,-27.588,44.495
0.094,0.014,1.411,34.363,-26.184,39.673
0.140,-0.039,1.378,36.987,-16.785,31.433
0.197,-0.132,1.297,41.992,-7.385,23.254
0.238,-0.247,1.238,47.363,-3.235,17.883
0.242,-0.360,1.211,51.208,-2.991,17.029
0.233,-0.415,1.185,51.086,-3.845,21.118
0.206,-0.401,1.176,48.157,-5.249,26.550
0.146,-0.366,1.128,44.250,-6.409,29.236
0.090,-0.333,1.083,39.856,-8.179,27.161
0.058,-0.335,1.048,36.865,-10.986,22.156
0.028,-0.342,1.055,30.212,-13.306,17.029
0.025,-0.315,1.069,18.005,-12.817,13.916
0.050,-0.251,1.077,7.385,-8.972,12.024
0.072,-0.198,1.087,2.197,-3.235,9.216
0.116,-0.146,1.070,-0.549,5.859,5.493
0.153,-0.126,1.006,1.587,15.869,1.160
0.170,-0.118,0.924,2.686,23.071,-2.014
0.186,-0.089,0.871,-0.610,22.888,-2.625
0.179,-0.046,0.883,-2.930,16.235,-2.258
0.164,-0.013,0.934,-6.531,8.911,-2.380
0.150,0.008,0.976,-9.583,4.395,-3.052
0.138,0.014,0.989,-8.850,3.174,-3.296
0.131,0.015,0.987,-8.301,2.075,-3.174
0.120,0.035,0.987,-11.230,-0.488,-2.075

0.438,1.353,1.033,6.226,4.944,-12.573
0.525,1.306,1.357,-14.160,0.488,-20.264
0.554,1.177,1.613,-28.992,3.418,-24.109
0.475,1.019,1.790,-39.917,11.536,-23.682
0.346,0.851,1.768,-42.725,23.499,-21.301
0.146,0.644,1.676,-36.133,34.424,-21.606
-0.033,0.349,1.571,-25.635,35.645,-22.278
-0.211,0.102,1.570,-20.203,23.376,-17.944
-0.334,-0.004,1.727,-25.085,5.432,-8.118
-0.406,-0.011,1.924,-30.151,-7.324,0.488
-0.463,-0.002,2.136,-25.818,-15.869,3.479
-0.499,-0.034,2.294,-18.005,-22.095,-2.258
-0.569,-0.166,2.369,-15.381,-26.428,-15.869
-0.673,-0.374,2.418,-19.470,-33.569,-32.898
-0.695,-0.520,2.458,-39.001,-40.588,-46.082
-0.683,-0.612,2.443,-57.922,-39.490,-56.580
-0.650,-0.755,2.327,-58.716,-25.208,-65.613
-0.626,-0.899,2.199,-51.758,-11.597,-68.787
-0.606,-0.968,2.167,-58.594,-5.432,-64.453
-0.534,-0.984,2.178,-73.120,-0.488,-57.922
-0.394,-0.996,2.143,-92.957,10.925,-53.772
-0.194,-1.035,2.025,-113.647,30.334,-51.147
0.022,-1.112,1.796,-122.314,53.223,-48.767
0.221,-1.195,1.535,-123.596,68.726,-42.908
0.379,-1.194,1.301,-121.765,67.871,-30.396
0.490,-1.128,1.159,-121.277,55.847,-16.357
0.526,-1.023,1.022,-119.324,39.551,-5.554
0.473,-0.931,0.870,-104.248,21.179,-1.038
0.381,-0.823,0.684,-90.698,2.441,-2.075
0.333,-0.722,0.625,-87.158,-20.569,-9.583
0.311,-0.691,0.587,-80.688,-40.527,-25.330
0.296,-0.702,0.499,-75.684,-54.810,-43.091
0.283,-0.736,0.412,-68.481,-63.721,-57.373
0.258,-0.802,0.340,-58.411,-69.092,-65.796
0.291,-0.861,0.372,-55.908,-71.838,-67.261
0.302,-0.882,0.406,-44.434,-66.772,-59.265
0.325,-0.826,0.402,-39.551,-50.537,-44.434
0.333,-0.704,0.293,-23.315,-25.696,-26.489
0.350,-0.561,0.110,3.784,-2.747,-10.132
0.380,-0.415,-0.097,29.785,11.841,2.319
0.356,-0.277,-0.265,55.603,12.939,11.719
0.297,-0.143,-0.365,73.914,2.930,16.418
0.255,-0.022,-0.383,78.064,-13.123,16.968
0.217,0.072,-0.323,73.486,-31.250,13.245
0.194,0.115,-0.229,73.975,-45.166,7.324
0.214,0.109,-0.157,82.947,-50.476,1.953
0.201,0.094,-0.112,97.412,-48.706,0.488
0.186,0.131,-0.146,108.093,-41.260,5.737
0.175,0.247,-0.250,108.643,-30.090,15.564
0.146,0.392,-0.350,109.497,-25.513,25.452
0.098,0.560,-0.382,101.379,-31.067,30.579
0.040,0.693,-0.319,85.510,-42.847,27.039
-0.023,0.773,-0.207,69.214,-53.955,16.479
-0.057,0.831,-0.106,55.054,-56.213,5.005
-0.042,0.839,-0.008,48.462,-51.331,-5.554
-0.043,0.781,0.063,56.152,-42.786,-15.381
-0.060,0.727,0.107,66.223,-30.396,-21.423
-0.040,0.674,0.147,65.552,-17.151,-23.560
0.008,0.616,0.226,55.969,-8.606,-22.339
0.089,0.477,0.302,36.072,-6.287,-15.808
0.118,0.366,0.457,10.437,-7.141,-1.404
0.077,0.353,0.670,-13.000,-6.836,22.400
0.075,0.438,0.819,-33.936,-2.319,51.636
0.103,0.668,0.840,-57.861,17.395,78.369
0.082,0.935,0.930,-74.951,17.151,95.398
-0.018,1.186,1.087,-100.708,17.822,93.628
-0.083,1.365,1.279,-98.877,20.569,77.087
-0.090,1.485,1.744,-63.782,45.227,44.617
-0.106,1.284,1.300,31.372,88.379,7.019
-0.154,1.008,0.967,78.003,112.793,-23.132
-0.145,0.807,0.836,85.754,100.281,-38.025
-0.114,0.688,0.985,60.364,67.749,-44.006
-0.135,0.588,1.249,52.063,32.898,-45.288
-0.138,0.518,1.521,46.509,17.273,-43.701
-0.132,0.437,1.703,43.335,15.991,-41.992
-0.112,0.343,1.789,44.983,21.423,-39.001
-0.087,0.238,1.807,44.067,27.771,-34.607
-0.025,0.154,1.818,35.034,30.212,-27.100
0.017,0.094,1.831,19.348,30.823,-18.066
0.051,0.057,1.814,4.395,30.762,-9.033
0.020,0.050,1.794,-5.493,28.992,0.366
-0.042,0.065,1.766,-14.343,24.414,7.385
-0.082,0.060,1.699,-21.912,22.034,9.583
-0.070,0.010,1.590,-25.879,23.560,7.629
-0.021,-0.044,1.456,-28.809,22.827,5.737
-0.001,-0.084,1.384,-31.494,12.146,5.737
0.002,-0.096,1.400,-34.790,-4.456,6.592
0.023,-0.095,1.466,-42.053,-20.386,6.042
0.054,-0.127,1.547,-43.213,-32.349,4.761
0.060,-0.193,1.619,-34.180,-37.598,4.639
0.052,-0.250,1.621,-23.926,-35.645,8.301
0.039,-0.297,1.589,-21.851,-26.489,14.587
0.073,-0.321,1.500,-28.809,-13.367,21.423
0.126,-0.311,1.318,-38.879,-3.845,32.593
0.144,-0.239,1.152,-39.490,1.160,46.997
0.200,-0.065,1.028,-34.851,-6.714,59.998
0.171,0.012,0.980,-34.485,-9.644,56.519
0.138,-0.060,0.924,-13.123,-15.747,43.518
0.104,-0.114,0.918,3.052,-25.146,32.715
0.026,-0.180,0.987,12.390,-34.119,24.048
-0.033,-0.208,1.041,17.700,-37.781,17.822
-0.056,-0.199,1.066,17.822,-35.522,11.536
-0.078,-0.195,1.046,21.851,-28.564,4.028
-0.082,-0.219,1.013,25.513,-23.437,-3.418
-0.063,-0.227,1.005,22.522,-18.921,-9.094
-0.050,-0.212,0.974,17.944,-11.353,-13.916
-0.031,-0.221,0.891,13.489,-2.686,-17.883
0.001,-0.240,0.832,11.536,1.831,-19.226
0.048,-0.238,0.782,6.897,2.441,-17.212
0.074,-0.214,0.797,0.183,-0.671,-11.658
0.085,-0.175,0.823,-4.883,-0.305,-6.165
0.090,-0.139,0.846,-5.432,0.610,-1.892
0.088,-0.073,0.860,-8.057,1.831,2.136
0.082,-0.007,0.876,-9.521,1.770,4.028
0.062,0.026,0.905,-9.644,0.366,2.197
0.043,0.019,0.946,-9.094,-0.183,-1.343
0.025,0.004,0.973,-8.728,0.916,-3.906
0.011,-0.011,0.986,-9.644,1.526,-4.761
-0.002,-0.001,0.997,-13.367,3.235,-4.028

0.139,0.491,1.895,14.587,47.302,66.406
0.076,0.365,2.007,-2.869,44.861,64.514
0.009,0.257,2.116,-12.512,40.833,63.965
-0.011,0.170,2.170,-20.264,37.964,61.523
-0.020,0.051,2.117,-24.658,38.025,56.030
-0.092,-0.127,2.045,-21.118,33.997,49.927
-0.227,-0.252,2.146,-12.756,21.667,45.349
-0.441,-0.315,2.415,-5.371,7.629,39.124
-0.503,-0.391,2.526,-20.325,7.812,24.231
-0.438,-0.457,2.458,-34.729,19.348,4.517
-0.295,-0.521,2.354,-49.072,26.855,-15.137
-0.128,-0.582,2.204,-75.989,31.128,-32.837
0.061,-0.742,1.996,-88.440,35.645,-47.546
0.238,-0.861,1.762,-83.496,38.879,-51.636
0.327,-0.861,1.635,-73.425,36.072,-42.725
0.380,-0.804,1.591,-68.054,27.405,-31.128
0.406,-0.791,1.479,-63.293,23.987,-23.315
0.391,-0.825,1.288,-64.209,19.592,-18.494
0.368,-0.779,1.427,-71.167,3.784,-13.611
0.291,-0.707,1.575,-72.144,-5.554,-15.137
0.238,-0.751,1.523,-80.261,4.578,-27.771
0.269,-0.867,1.378,-98.083,19.043,-43.762
0.366,-0.957,1.136,-120.300,31.738,-55.725
0.511,-1.005,0.774,-138.306,42.236,-60.242
0.632,-0.978,0.555,-147.339,37.415,-56.824
0.626,-1.003,0.363,-149.475,19.470,-48.645
0.529,-1.004,0.358,-139.221,-4.761,-36.194
0.409,-0.945,0.442,-124.634,-22.400,-22.461
0.367,-0.853,0.418,-120.422,-29.480,-12.512
0.380,-0.748,0.279,-118.530,-29.663,-9.033
0.376,-0.694,0.160,-114.563,-31.311,-12.878
0.426,-0.651,0.132,-116.028,-37.598,-20.752
0.484,-0.664,0.072,-114.014,-41.992,-27.954
0.524,-0.686,0.065,-108.337,-50.598,-31.189
0.567,-0.702,0.024,-101.929,-56.091,-28.564
0.584,-0.665,-0.007,-93.811,-57.739,-20.508
0.542,-0.588,0.033,-81.482,-58.899,-10.681
0.504,-0.526,0.088,-54.138,-55.420,-2.991
0.438,-0.439,0.052,-19.958,-43.579,4.700
0.328,-0.316,-0.084,10.498,-29.724,10.742
0.296,-0.233,-0.278,27.893,-20.996,12.085
0.320,-0.130,-0.503,22.644,-18.555,11.963
0.277,-0.042,-0.648,8.484,-25.085,9.949
0.240,0.017,-0.693,-12.817,-38.391,5.432
0.224,0.077,-0.624,-37.842,-55.664,0.305
0.178,0.088,-0.470,-48.523,-73.242,-4.883
0.115,0.077,-0.321,-45.776,-82.825,-8.911
0.070,0.103,-0.221,-38.818,-82.336,-8.972
0.024,0.178,-0.169,-23.560,-75.989,-5.798
-0.027,0.276,-0.151,-0.305,-66.833,-3.418
-0.122,0.371,-0.125,19.531,-58.044,-3.540
-0.207,0.461,-0.094,27.710,-48.706,-7.141
-0.255,0.540,-0.033,22.888,-39.124,-12.939
-0.256,0.633,0.047,11.230,-29.602,-19.653
-0.206,0.741,0.112,-3.296,-18.616,-25.940
-0.079,0.848,0.155,-18.921,-6.958,-30.518
0.073,1.005,0.410,-27.588,0.610,-31.555
0.111,1.117,0.681,10.559,17.029,-29.297
0.210,1.095,0.476,41.443,58.044,-28.137
0.341,1.179,0.529,37.476,76.416,-20.996
0.422,1.226,0.633,34.973,82.703,-10.559
0.538,1.242,0.581,37.354,91.125,1.160
0.491,1.332,0.629,49.316,89.172,20.020
0.351,1.459,0.796,58.044,68.787,35.095
0.142,1.524,1.105,67.078,51.941,38.025
0.060,1.445,1.198,69.824,52.002,24.170
0.073,1.325,1.191,73.181,58.533,10.437
0.102,1.251,1.247,74.158,60.059,5.310
0.114,1.214,1.266,74.890,62.866,7.019
0.182,1.244,1.195,76.233,71.350,12.634
0.284,1.239,1.066,84.473,74.829,18.066
0.337,1.090,1.056,103.210,63.843,20.569
0.310,0.868,1.222,123.413,45.593,24.048
0.255,0.692,1.414,135.742,33.630,31.311
0.238,0.574,1.529,135.376,28.748,40.955
0.248,0.467,1.607,126.953,24.292,50.171
0.276,0.407,1.676,112.000,20.081,58.350
0.325,0.354,1.598,92.407,19.409,63.660
0.341,0.230,1.474,73.853,15.503,65.552
0.328,0.096,1.395,61.035,5.859,66.223
0.278,0.026,1.508,53.406,-5.798,67.993
0.224,-0.036,1.722,54.260,-10.864,65.735
0.186,-0.179,1.701,57.922,-3.601,56.824
0.136,-0.286,1.611,53.711,1.648,50.232
0.053,-0.318,1.631,50.171,0.061,47.485
0.057,-0.330,1.614,55.847,0.366,43.396
0.121,-0.319,1.477,56.702,5.981,40.039
0.211,-0.285,1.311,46.509,10.742,36.743
0.292,-0.207,1.153,37.598,7.812,33.691
0.348,-0.188,1.018,23.437,-0.061,28.320
0.410,-0.240,0.900,29.663,-10.193,18.616
0.415,-0.258,0.897,48.096,-25.024,12.512
0.406,-0.351,0.951,45.288,-38.757,7.507
0.371,-0.345,0.932,62.744,-46.509,3.418
0.329,-0.239,0.995,65.002,-52.795,-0.854
0.257,-0.185,0.999,38.757,-53.284,-10.864
0.234,-0.206,0.964,31.799,-51.270,-30.579
0.213,-0.298,0.935,30.884,-49.133,-52.124
0.206,-0.415,0.957,21.729,-48.218,-68.237
0.175,-0.556,0.980,6.836,-44.189,-75.073
0.181,-0.649,0.955,2.380,-35.522,-72.876
0.175,-0.705,0.900,-8.362,-25.146,-60.486
0.166,-0.688,0.868,-15.137,-17.822,-42.419
0.178,-0.528,0.846,-22.583,-12.817,-22.522
0.149,-0.383,0.773,-28.687,-9.277,-9.155
0.140,-0.094,0.833,-43.762,-8.423,-5.676
0.096,-0.062,0.827,-56.396,-9.216,-18.860
0.072,-0.098,0.803,-66.040,-9.949,-35.522
0.052,-0.214,0.726,-87.402,-16.296,-46.936
0.068,-0.192,0.776,-102.234,-27.222,-47.485
0.101,-0.233,0.813,-112.427,-37.109,-46.936
0.132,-0.249,0.880,-101.196,-38.635,-43.091
0.156,-0.209,0.994,-92.407,-38.696,-33.936
0.160,-0.141,1.051,-75.256,-35.645,-22.522
0.155,-0.042,1.062,-75.439,-29.419,-12.756
0.138,0.066,1.048,-73.181,-24.048,-6.287
0.122,0.158,1.033,-67.261,-21.912,-3.723
0.114,0.220,1.029,-64.697,-21.179,-6.226
0.061,0.251,1.012,-63.660,-20.081,-12.817

0.421,1.153,1.143,14.160,62.561,50.903
0.407,1.083,1.381,-4.150,75.195,59.570
0.323,1.080,1.450,-20.691,91.797,69.946
0.251,1.087,1.495,-39.917,97.900,76.904
0.194,1.006,1.446,-55.542,92.957,73.914
0.107,0.886,1.492,-53.162,83.862,60.608
0.099,0.902,1.671,-46.631,72.693,53.406
0.156,0.937,1.875,-42.603,66.589,54.260
0.098,0.979,1.988,-45.532,61.401,60.181
0.133,0.952,1.967,-46.509,49.805,51.819
0.255,0.901,1.946,-52.612,35.034,37.476
0.329,0.827,1.911,-55.359,23.132,31.677
0.439,0.765,1.767,-47.119,16.785,34.546
0.489,0.691,1.651,-33.203,6.470,44.861
0.518,0.668,1.572,-25.024,-3.845,56.458
0.528,0.595,1.450,-17.334,-16.541,65.979
0.550,0.500,1.452,-5.981,-33.813,69.702
0.542,0.341,1.421,6.775,-47.546,68.970
0.577,0.234,1.413,3.662,-56.885,68.787
0.533,0.103,1.469,1.831,-63.171,66.650
0.559,0.042,1.455,-6.165,-61.829,62.683
0.552,-0.090,1.437,-14.465,-58.594,55.969
0.548,-0.187,1.343,-22.583,-50.537,49.438
0.528,-0.243,1.202,-36.011,-46.082,46.021
0.507,-0.300,1.083,-48.035,-54.016,41.016
0.520,-0.350,0.951,-53.528,-67.810,34.729
0.508,-0.399,0.820,-48.828,-83.130,28.870
0.588,-0.400,0.688,-39.246,-99.365,25.635
0.594,-0.404,0.517,-29.297,-114.258,23.254
0.575,-0.399,0.452,-31.433,-125.122,18.616
0.575,-0.415,0.431,-21.545,-130.310,13.367
0.562,-0.370,0.418,-16.663,-117.493,9.827
0.534,-0.382,0.234,1.648,-92.163,6.287
0.474,-0.110,0.147,9.460,-65.063,4.211
0.466,-0.120,-0.098,47.241,-47.424,1.587
0.442,-0.219,-0.397,62.073,-45.959,-10.071
0.414,-0.392,-0.606,26.672,-62.988,-17.822
0.414,-0.151,-0.517,-8.301,-91.187,-14.465
0.344,-0.013,-0.428,-2.136,-112.793,-6.531
0.252,-0.029,-0.375,15.869,-123.901,-5.249
0.194,-0.018,-0.353,25.452,-127.319,-6.104
0.143,0.030,-0.322,28.992,-127.380,-5.798
0.110,0.103,-0.221,28.931,-124.268,-5.371
0.086,0.105,-0.160,24.475,-111.084,-8.728
0.082,0.160,-0.160,18.372,-87.769,-13.550
0.073,0.235,-0.154,15.381,-67.444,-16.541
0.047,0.297,-0.150,16.785,-51.208,-20.569
0.017,0.361,-0.153,21.118,-37.476,-24.719
-0.003,0.452,-0.200,27.222,-26.794,-29.053
-0.040,0.526,-0.227,35.706,-23.193,-33.813
-0.075,0.585,-0.183,44.800,-26.062,-38.879
-0.112,0.619,-0.051,49.622,-28.687,-45.471
-0.119,0.660,0.111,45.288,-22.400,-53.955
-0.091,0.714,0.234,31.250,-7.141,-61.890
-0.039,0.757,0.386,11.169,13.245,-68.115
-0.002,0.762,0.404,-3.052,41.931,-70.313
0.052,0.795,0.288,-13.550,73.547,-66.467
0.053,0.906,0.334,-15.320,89.050,-59.204
0.057,1.024,0.391,-9.949,97.351,-52.124
0.020,1.101,0.454,-2.197,100.830,-48.584
-0.013,1.188,0.510,5.127,102.661,-45.898
0.016,1.288,0.594,11.536,102.844,-42.969
-0.068,1.366,0.707,14.954,101.929,-39.795
0.108,1.431,0.606,11.841,109.375,-41.504
0.164,1.656,0.766,19.958,87.097,-33.569
0.108,1.358,0.773,6.042,59.326,-46.814
0.240,1.342,0.741,0.488,70.679,-42.786
0.345,1.383,0.721,4.395,86.182,-25.452
0.480,1.396,0.736,7.568,92.896,-13.367
0.453,1.313,0.747,21.301,92.712,-7.141
0.429,1.298,0.854,33.569,87.097,1.038
0.419,1.265,0.979,42.786,81.299,11.414
0.405,1.214,1.065,54.199,74.646,15.808
0.371,1.181,1.129,62.500,62.012,22.217
0.319,1.122,1.174,68.115,42.603,26.062
0.290,1.069,1.202,69.702,24.658,27.771
0.285,0.970,1.176,70.435,13.611,27.466
0.301,0.904,1.177,70.007,11.597,33.447
0.358,0.853,1.148,75.745,15.930,44.800
0.449,0.687,1.110,100.769,16.357,54.077
0.465,0.519,1.137,132.446,9.094,58.044
0.438,0.415,1.291,153.320,0.061,61.218
0.357,0.256,1.463,174.988,-7.935,67.444
0.124,-0.070,1.548,175.964,-14.709,70.862
0.000,-0.109,1.734,131.836,-19.409,80.750
-0.094,-0.085,1.718,98.572,-26.794,83.008
-0.159,-0.128,1.601,84.045,-31.250,67.993
-0.128,-0.198,1.389,72.937,-28.748,49.072
-0.069,-0.223,1.263,45.288,-21.301,33.081
0.016,-0.196,1.118,29.419,-17.578,24.292
0.079,-0.112,1.067,13.000,-17.212,19.104
0.042,-0.128,1.006,13.123,-23.560,11.780
0.063,-0.257,0.988,11.963,-26.733,10.010
0.142,-0.242,0.955,2.502,-25.146,21.667
0.286,-0.206,0.941,-6.104,-24.597,43.518
0.251,0.050,0.924,-8.118,-31.616,66.711
0.161,-0.013,0.926,4.761,-34.973,61.646
0.168,-0.008,0.925,15.076,-27.649,49.988
0.176,0.051,0.913,15.625,-25.330,42.847
0.182,0.067,0.896,14.038,-21.912,27.039
0.185,0.085,0.851,20.020,-17.151,10.742
