aX,aY,aZ,gX,gY,gZ
0.466,0.240,-0.667,85.205,-18.494,-47.485
0.361,0.108,-0.650,93.079,-15.930,-58.594
0.244,-0.094,-0.645,102.051,-10.254,-70.862
0.135,-0.292,-0.743,109.375,0.000,-80.505
0.060,-0.473,-0.891,119.629,8.911,-85.144
0.024,-0.627,-0.976,127.930,6.104,-83.313
0.016,-0.809,-0.991,130.798,-5.188,-76.294
0.042,-0.983,-0.969,133.789,-24.475,-60.425
0.072,-1.098,-0.869,142.700,-51.697,-35.339
0.091,-1.099,-0.696,154.663,-84.595,-8.972
0.070,-1.044,-0.498,169.006,-117.859,8.362
-0.016,-1.146,-0.244,181.030,-146.851,9.216
-0.083,-1.316,0.100,179.016,-170.410,3.357
-0.092,-1.437,0.533,166.992,-182.861,0.671
-0.095,-1.538,0.883,149.414,-178.528,1.221
-0.077,-1.625,1.093,128.601,-161.743,5.798
-0.066,-1.672,1.340,101.990,-147.888,19.897
-0.075,-1.606,1.614,72.144,-136.353,44.617
-0.126,-1.471,1.785,45.776,-117.371,71.777
-0.159,-1.343,1.773,25.940,-90.271,96.191
-0.183,-1.191,1.675,8.789,-65.247,119.141
-0.177,-1.023,1.556,-8.484,-48.096,139.343
-0.166,-0.867,1.448,-31.616,-37.170,154.663
-0.161,-0.695,1.425,-61.401,-30.762,165.222
-0.105,-0.350,1.763,-87.036,-23.132,169.861
-0.052,-0.259,1.556,-77.332,0.854,159.363
-0.037,-0.123,1.505,-81.665,22.461,141.296
-0.030,-0.070,1.444,-78.369,33.630,119.873
-0.015,0.003,1.421,-73.425,34.241,100.891
-0.011,0.113,1.411,-67.749,29.602,83.740
-0.052,0.150,1.390,-56.030,22.095,65.430
-0.146,0.153,1.403,-41.931,12.817,49.561
-0.244,0.175,1.467,-36.987,8.362,37.537
-0.312,0.246,1.547,-44.067,14.709,26.794
-0.335,0.364,1.596,-59.021,32.471,14.099
-0.309,0.491,1.551,-74.646,58.228,-3.784
-0.226,0.573,1.443,-84.656,83.008,-26.001
-0.092,0.639,1.304,-86.731,97.900,-45.959
0.067,0.687,1.180,-80.566,100.586,-59.814
0.209,0.711,1.078,-64.941,91.675,-65.247
0.300,0.722,1.009,-44.617,73.303,-60.547
0.317,0.703,0.994,-24.658,48.889,-48.706
0.290,0.656,1.022,-10.620,24.292,-34.302
0.230,0.590,1.072,-4.700,6.104,-21.912
0.150,0.538,1.107,-2.502,-3.174,-11.108
0.083,0.506,1.120,-6.226,-5.432,-2.563
0.047,0.510,1.103,-18.127,-2.075,1.709
0.040,0.548,1.055,-29.114,4.456,0.610
0.052,0.593,1.006,-31.738,9.094,-7.202
0.076,0.569,0.992,-25.208,8.728,-20.874
0.087,0.474,1.019,-17.944,4.456,-34.424
0.104,0.429,1.051,-14.587,-0.183,-40.222
0.132,0.409,1.045,-11.841,-3.845,-39.551
0.159,0.390,1.034,-7.568,-10.498,-35.583
0.174,0.360,1.048,-3.113,-20.508,-29.175
0.172,0.345,1.073,-0.061,-30.029,-21.118
0.161,0.326,1.075,0.122,-34.912,-14.465
0.150,0.295,1.062,0.000,-36.011,-10.376
0.134,0.271,1.043,-0.488,-35.278,-7.568
0.129,0.252,1.027,-1.587,-33.325,-5.676
0.124,0.231,1.010,-1.648,-30.640,-5.005
0.122,0.219,0.992,-0.305,-27.100,-4.639
0.121,0.207,0.970,1.221,-24.231,-5.127
0.119,0.189,0.952,3.296,-23.071,-5.676
0.132,0.184,0.933,5.859,-23.743,-4.578
0.137,0.187,0.921,8.362,-26.184,-3.174
0.137,0.188,0.918,12.329,-29.968,-2.319
0.116,0.172,0.914,17.334,-34.058,-1.526
0.099,0.160,0.924,20.508,-37.109,-0.977
0.085,0.148,0.935,21.973,-38.147,-0.732
0.075,0.137,0.944,21.973,-36.438,-1.038
0.072,0.139,0.948,20.508,-32.288,-0.793
0.070,0.137,0.946,19.287,-26.978,-0.549
0.078,0.147,0.942,19.104,-21.362,-0.488
0.085,0.144,0.920,19.409,-15.808,-0.610
0.090,0.151,0.907,18.677,-11.658,0.183
0.095,0.172,0.896,17.334,-9.338,1.099
0.105,0.186,0.898,16.479,-8.179,0.854
0.108,0.189,0.909,16.235,-6.958,-0.061
0.109,0.176,0.909,16.052,-5.066,-0.610
0.108,0.183,0.915,14.587,-3.601,0.549
0.106,0.185,0.925,13.000,-2.930,2.075
0.098,0.173,0.925,11.963,-2.014,3.479
0.108,0.179,0.927,10.742,-2.441,5.859
0.106,0.179,0.923,9.766,-3.967,8.911
0.090,0.182,0.943,10.925,-6.714,11.658
0.074,0.179,0.951,11.719,-9.705,13.611
0.056,0.161,0.960,11.230,-11.353,14.038
0.035,0.109,0.959,13.123,-12.878,14.771
0.039,0.138,0.979,13.916,-14.282,17.395
0.034,0.121,0.980,13.184,-13.489,18.799
0.036,0.131,1.004,15.869,-12.390,19.653
0.057,0.178,1.024,16.235,-9.277,20.569
0.044,0.159,0.989,14.771,-5.249,18.799

-0.176,-0.599,2.116,-23.132,77.881,-67.078
-0.225,-0.409,2.305,-43.457,86.121,-79.773
-0.243,-0.293,2.387,-75.012,99.426,-101.257
-0.274,-0.147,2.367,-113.159,117.371,-125.122
-0.256,0.060,2.349,-153.259,133.484,-149.170
-0.278,0.225,2.328,-185.730,145.447,-170.959
-0.286,0.367,2.326,-211.182,156.555,-189.819
-0.199,0.483,2.233,-239.258,164.185,-201.782
-0.025,0.749,2.002,-263.672,163.452,-198.364
0.289,1.088,1.734,-273.926,145.813,-180.420
0.651,1.411,1.391,-263.489,112.915,-149.475
0.894,1.755,1.048,-241.577,72.815,-112.183
0.966,1.871,0.641,-218.445,26.733,-72.998
0.857,1.995,0.297,-190.979,-17.761,-25.879
0.856,1.954,-0.004,-146.729,-47.729,-2.869
0.845,1.947,-0.439,-90.454,-59.814,23.865
0.881,2.256,-1.281,-46.265,-64.941,58.411
0.835,2.150,-1.164,-57.739,-99.487,72.144
0.728,1.836,-1.003,-26.184,-135.803,76.477
0.662,1.619,-0.952,25.024,-132.141,88.318
0.657,1.409,-0.849,61.462,-121.521,93.262
0.639,1.157,-0.841,84.961,-106.201,93.323
0.603,0.926,-0.791,98.022,-92.529,91.980
0.582,0.745,-0.804,106.140,-75.256,89.355
0.573,0.552,-0.903,115.601,-54.565,86.365
0.526,0.411,-1.034,126.038,-37.842,85.266
0.539,0.152,-1.026,137.451,-26.367,82.275
0.501,-0.213,-1.200,148.376,-14.648,80.811
0.390,-0.571,-1.171,125.977,-11.719,92.163
0.360,-0.622,-0.910,81.665,-15.808,116.638
0.452,-0.505,-0.677,55.969,-11.414,136.230
0.577,-0.547,-0.613,67.749,3.906,134.827
0.686,-0.687,-0.518,88.989,15.747,121.521
0.755,-0.803,-0.330,105.469,15.076,110.718
0.766,-0.931,-0.129,128.479,4.150,102.783
0.708,-1.113,0.100,153.992,-11.902,95.825
0.573,-1.312,0.424,171.997,-33.936,93.079
0.394,-1.454,0.804,169.128,-52.124,94.910
0.240,-1.499,1.093,150.085,-51.270,97.290
0.170,-1.470,1.183,126.160,-30.579,96.741
0.147,-1.415,1.142,104.797,-3.845,92.834
0.125,-1.399,1.041,91.003,15.808,88.318
0.085,-1.396,0.998,80.688,21.912,85.999
-0.005,-1.371,1.023,69.824,16.235,85.266
-0.108,-1.315,1.012,57.373,4.944,82.581
-0.118,-1.243,1.196,34.912,-5.615,73.914
-0.162,-1.202,1.211,30.090,-5.066,56.885
-0.199,-1.124,1.307,36.499,1.709,38.208
-0.185,-1.009,1.468,19.531,11.841,20.386
-0.160,-0.857,1.638,-7.935,29.358,1.587
-0.089,-0.698,1.741,-35.156,51.819,-15.930
0.002,-0.515,1.736,-60.547,74.524,-33.875
0.092,-0.396,1.716,-77.393,91.064,-51.636
0.193,-0.229,1.695,-77.026,94.238,-59.814
0.296,-0.082,1.710,-65.430,87.280,-61.829
0.328,0.101,1.758,-48.645,78.674,-60.669
0.302,0.219,1.781,-32.166,74.951,-60.181
0.315,0.395,1.794,-29.541,71.899,-57.434
0.277,0.483,1.716,-35.950,72.083,-54.871
0.300,0.570,1.636,-49.683,69.763,-46.143
0.297,0.662,1.512,-64.026,66.467,-33.875
0.301,0.724,1.399,-76.721,61.584,-18.005
0.298,0.775,1.266,-84.534,53.589,0.061
0.252,0.771,1.119,-86.487,44.006,17.761
0.278,0.870,1.037,-81.238,28.992,37.048
0.321,1.072,0.928,-70.618,13.916,44.373
0.285,0.859,0.858,-58.960,0.000,20.081
0.240,0.663,0.799,-44.556,-11.902,2.930
0.214,0.601,0.836,-31.616,-21.362,3.479
0.187,0.524,0.835,-22.278,-25.024,1.343
0.193,0.484,0.829,-17.151,-25.085,-2.197
0.190,0.430,0.844,-14.465,-24.536,-7.141
0.189,0.397,0.860,-13.000,-24.658,-11.658
0.202,0.389,0.869,-13.245,-24.475,-13.916
0.216,0.388,0.879,-14.465,-25.024,-15.137
0.233,0.406,0.888,-14.832,-27.466,-16.296
0.288,0.405,0.922,-13.062,-32.166,-18.005
0.242,0.414,0.984,-8.911,-38.208,-16.907
0.218,0.387,1.004,-3.662,-44.678,-15.869
0.222,0.345,1.021,-0.122,-55.054,-15.564
0.228,0.327,1.001,1.587,-60.303,-13.794
0.221,0.312,1.021,-0.183,-61.401,-12.207
0.219,0.279,0.962,0.061,-60.364,-10.681
0.225,0.281,0.947,-0.122,-59.753,-9.583
0.149,0.284,0.938,-1.587,-59.387,-11.169
-0.041,0.265,0.905,4.028,-52.307,-15.015
0.047,0.189,0.911,8.240,-43.030,-18.311
0.102,0.194,0.899,8.850,-39.673,-17.578
0.148,0.176,0.880,13.184,-37.170,-16.418
0.146,0.167,0.882,22.705,-37.537,-18.921
0.135,0.130,0.881,34.241,-37.842,-20.264
0.141,0.068,0.841,40.100,-36.621,-17.273
0.143,0.060,0.873,34.119,-32.898,-12.207
0.097,0.074,0.946,26.672,-28.564,-7.935
0.070,0.060,0.981,24.780,-25.085,-4.089
0.081,0.042,0.988,24.475,-21.057,-1.465
0.093,0.044,0.992,20.996,-18.372,-0.732
0.062,0.044,1.013,17.395,-15.869,-2.319
0.051,0.038,1.005,15.259,-13.000,-4.883
0.048,0.038,0.998,11.841,-10.742,-7.324
0.053,0.046,0.999,7.324,-8.484,-9.644
0.050,0.059,0.986,3.296,-5.615,-11.475
0.057,0.074,0.977,-0.122,-3.540,-12.329
0.069,0.094,0.978,-3.540,-3.296,-12.085
0.080,0.112,0.973,-5.676,-3.235,-11.169
0.100,0.132,0.973,-6.592,-3.174,-9.766
0.113,0.155,0.966,-5.737,-3.479,-7.690
0.102,0.190,0.965,-3.845,-4.761,-4.700
0.096,0.195,0.958,0.854,-6.104,-2.380
0.081,0.193,0.954,6.104,-7.080,-0.061
0.079,0.191,0.944,7.935,-7.751,3.235
0.096,0.193,0.933,7.568,-8.545,5.859
0.100,0.200,0.933,5.676,-8.423,6.592
0.091,0.204,0.945,3.479,-7.812,6.226
0.088,0.205,0.945,2.380,-6.836,6.714
0.094,0.208,0.956,1.709,-5.737,7.935
0.091,0.196,0.961,2.136,-4.272,8.850
0.087,0.192,0.961,2.869,-2.991,9.277
0.079,0.177,0.956,4.150,-2.380,8.789

-0.259,-1.084,1.730,15.686,27.588,-37.170
-0.316,-1.094,1.881,7.446,37.109,-44.556
-0.304,-1.033,2.018,-7.019,51.453,-56.396
-0.250,-0.946,2.128,-29.663,73.608,-72.632
-0.232,-0.755,2.249,-57.678,101.501,-87.830
-0.207,-0.606,2.332,-93.018,127.869,-102.844
-0.165,-0.334,2.385,-144.775,159.912,-117.126
-0.126,0.126,2.335,-206.787,193.237,-129.150
0.018,0.381,2.252,-269.043,219.238,-143.616
0.212,0.707,1.970,-315.491,243.652,-144.897
0.348,1.250,1.627,-331.177,263.916,-124.573
0.813,2.263,-0.328,-323.059,253.906,-104.797
1.160,2.513,0.581,-278.748,84.290,-105.896
1.165,2.826,0.250,-166.504,-54.260,-76.904
1.188,2.830,0.123,-84.045,-108.765,-27.771
1.127,2.685,0.079,-26.428,-145.264,24.353
1.118,2.459,-0.131,-6.165,-146.545,73.730
1.007,2.295,-0.239,-1.343,-133.606,118.164
0.958,2.171,-0.230,-4.944,-112.976,150.085
0.922,1.723,-0.332,-4.822,-93.140,161.194
0.789,1.402,-0.383,13.916,-80.933,164.734
0.649,1.174,-0.395,38.391,-72.144,157.410
0.640,0.840,-0.463,40.771,-64.575,138.000
0.601,0.538,-0.664,41.565,-53.223,112.183
0.606,0.313,-0.809,40.588,-51.514,88.562
0.679,0.187,-0.876,44.983,-57.312,72.205
0.731,0.002,-0.681,52.917,-60.791,59.448
0.762,-0.077,-0.772,58.838,-51.514,55.115
0.752,-0.286,-0.742,61.218,-45.837,53.528
0.755,-0.417,-0.704,59.875,-39.063,61.035
0.745,-0.618,-0.601,58.838,-33.142,76.965
0.657,-0.671,-0.537,61.340,-25.940,106.689
0.608,-0.692,-0.486,63.782,-16.663,134.460
0.519,-0.773,-0.424,74.707,-6.897,148.254
0.404,-0.884,-0.364,90.393,0.977,152.039
0.298,-0.974,-0.302,107.178,-0.366,149.109
0.205,-1.088,-0.266,126.587,-6.287,140.320
0.118,-1.218,-0.232,149.536,-15.442,130.554
0.040,-1.324,-0.119,173.706,-29.358,122.009
-0.050,-1.390,0.088,192.627,-46.814,114.197
-0.092,-1.437,0.304,199.341,-67.017,105.713
-0.062,-1.487,0.615,192.505,-84.167,97.046
-0.105,-1.494,0.832,188.538,-85.205,93.689
-0.134,-1.428,1.044,174.011,-74.402,92.957
-0.190,-1.339,1.235,150.452,-56.030,89.233
-0.286,-1.283,1.366,129.333,-28.625,79.285
-0.349,-1.187,1.575,107.788,-0.549,65.979
-0.389,-1.067,1.600,84.106,27.405,49.805
-0.393,-1.031,1.682,55.603,39.795,30.762
-0.374,-0.917,1.769,29.968,50.537,11.719
-0.360,-0.767,1.850,-0.305,63.599,-10.132
-0.333,-0.601,1.851,-27.588,80.383,-38.452
-0.273,-0.445,1.800,-46.997,95.032,-70.007
-0.205,-0.306,1.749,-51.819,99.609,-98.816
-0.115,-0.184,1.725,-44.495,93.140,-119.690
-0.064,-0.076,1.709,-29.480,81.177,-131.775
-0.009,-0.008,1.684,-15.869,66.711,-136.597
0.034,0.069,1.658,-7.690,54.626,-133.667
0.047,0.154,1.624,-4.822,47.119,-124.878
0.070,0.239,1.578,-11.414,45.715,-115.784
0.099,0.307,1.507,-26.733,49.561,-107.239
0.127,0.362,1.418,-44.128,55.237,-95.703
0.166,0.398,1.308,-61.584,61.768,-80.627
0.189,0.447,1.155,-75.134,70.007,-64.392
0.212,0.500,1.011,-79.529,73.547,-49.316
0.252,0.543,0.896,-73.242,67.993,-36.133
0.321,0.579,0.831,-60.913,56.946,-25.146
0.367,0.620,0.790,-43.640,44.373,-17.822
0.391,0.568,0.835,-27.222,28.015,-15.808
0.377,0.515,0.927,-15.442,13.550,-11.841
0.422,0.484,1.052,-9.399,6.287,-5.676
0.409,0.437,1.131,-8.972,6.165,-0.122
0.356,0.399,1.201,-11.047,5.920,6.348
0.324,0.358,1.234,-16.418,3.052,10.742
0.291,0.314,1.230,-21.790,0.610,11.414
0.271,0.271,1.194,-24.658,-0.061,10.315
0.261,0.253,1.125,-24.902,0.183,9.277
0.257,0.246,1.060,-21.912,-1.221,9.033
0.243,0.238,1.024,-17.822,-4.883,8.545
0.230,0.227,1.016,-13.794,-9.155,7.019
0.227,0.197,1.029,-12.939,-12.756,5.554
0.202,0.170,1.024,-12.634,-13.245,7.019
0.167,0.155,1.015,-13.306,-12.695,9.583
0.149,0.143,1.001,-15.381,-12.390,10.803
0.125,0.125,0.975,-17.639,-12.695,10.071
0.112,0.105,0.952,-19.226,-13.000,8.301
0.101,0.094,0.918,-20.630,-12.756,6.592
0.098,0.089,0.884,-21.240,-12.085,5.188
0.093,0.090,0.849,-20.813,-11.353,3.601
0.099,0.087,0.835,-18.494,-11.047,1.160
0.090,0.084,0.812,-14.160,-12.268,-2.747
0.112,0.108,0.844,-8.728,-14.893,-6.958
0.110,0.097,0.880,-2.502,-17.273,-8.423
0.118,0.109,0.908,2.930,-17.700,-9.399
0.122,0.110,0.932,6.653,-18.250,-10.254
0.116,0.114,0.962,7.141,-18.616,-10.864
0.124,0.117,0.987,5.798,-17.456,-11.536
0.124,0.118,0.997,4.395,-14.648,-11.353
0.125,0.109,1.001,1.282,-11.658,-10.559
0.127,0.103,1.010,-0.366,-8.484,-8.362
0.112,0.102,1.018,-1.648,-5.005,-3.662
0.110,0.110,1.015,-4.028,-3.052,-0.061
0.110,0.131,1.002,-5.676,-2.258,1.404
0.104,0.130,0.994,-4.333,-3.296,0.183
0.101,0.126,1.000,-3.540,-6.287,-2.014
0.102,0.136,0.997,-3.052,-7.812,-2.197
0.090,0.132,0.976,-2.258,-9.216,-2.747
0.093,0.135,0.974,-3.418,-10.315,-3.296
0.093,0.144,0.968,-6.287,-10.254,-2.258
0.087,0.144,0.957,-6.775,-9.277,-1.587
0.089,0.149,0.944,-7.935,-8.118,-0.732
0.094,0.151,0.924,-8.240,-6.958,-0.305
0.091,0.153,0.911,-7.446,-6.104,-1.221
0.077,0.145,0.915,-6.042,-6.592,-3.113
0.072,0.142,0.926,-4.761,-7.507,-5.554
0.080,0.142,0.941,-2.869,-7.507,-9.338
0.088,0.130,0.954,-2.014,-6.470,-13.306
0.095,0.143,0.967,-2.625,-5.371,-14.954
0.086,0.164,0.960,-0.916,-3.723,-16.724

-0.328,-1.054,1.664,16.174,88.989,-54.626
-0.422,-1.074,1.917,-6.531,111.328,-69.336
-0.435,-1.020,2.116,-42.419,135.498,-88.806
-0.338,-0.849,2.290,-87.463,160.583,-114.990
-0.146,-0.631,2.405,-130.859,183.960,-144.287
0.066,-0.335,2.444,-164.490,199.280,-164.978
0.285,0.065,2.468,-186.279,201.233,-170.776
0.536,0.498,2.426,-194.702,191.467,-171.082
0.786,0.952,2.349,-188.904,168.091,-159.058
1.078,1.285,2.251,-171.814,128.845,-140.320
1.314,1.546,2.158,-150.757,82.764,-121.216
1.418,1.859,1.894,-137.146,50.354,-94.788
1.467,2.066,1.516,-134.094,21.667,-59.998
1.450,2.104,0.738,-127.930,-9.460,-33.936
1.450,2.306,0.226,-122.681,-67.078,-15.625
1.308,2.190,0.384,-94.360,-153.809,-0.671
1.252,2.166,0.225,-63.232,-177.917,24.963
1.244,2.024,0.073,-42.297,-180.420,47.485
1.206,1.901,-0.041,-24.536,-178.284,68.848
1.163,1.719,-0.142,-13.855,-171.753,90.515
1.135,1.530,-0.209,-5.798,-163.208,109.375
1.095,1.401,-0.215,2.319,-154.236,125.122
1.058,1.099,-0.307,10.437,-140.015,132.629
1.005,0.839,-0.448,19.714,-124.573,138.916
0.915,0.701,-0.487,30.212,-112.305,148.315
0.879,0.503,-0.591,39.001,-99.426,152.222
0.854,0.375,-0.636,49.255,-86.243,151.184
0.791,0.165,-0.668,62.134,-72.571,147.766
0.780,0.086,-0.711,65.674,-58.289,149.963
0.734,-0.061,-0.757,69.580,-43.701,149.963
0.744,-0.172,-0.805,70.374,-31.128,153.076
0.753,-0.237,-0.871,70.862,-25.330,163.147
0.742,-0.262,-0.798,72.510,-28.564,171.997
0.684,-0.428,-0.231,77.942,-30.273,174.805
0.680,-0.559,-0.516,82.520,-4.700,178.223
0.584,-0.746,-0.392,94.604,7.202,183.044
0.461,-0.970,-0.271,106.995,14.282,186.890
0.308,-1.147,-0.152,116.699,25.879,187.866
0.179,-1.302,-0.088,125.061,35.339,185.303
0.065,-1.412,-0.010,129.150,38.879,177.856
-0.027,-1.509,0.016,133.240,41.870,166.321
-0.056,-1.548,0.100,136.902,42.908,152.710
-0.065,-1.583,0.242,142.334,38.940,136.841
-0.102,-1.621,0.396,148.376,30.884,120.117
-0.096,-1.587,0.585,145.264,16.785,106.201
-0.091,-1.573,0.741,137.451,2.380,91.980
-0.082,-1.536,0.932,123.169,-5.798,77.087
-0.079,-1.496,1.121,99.182,-3.967,63.599
-0.067,-1.380,1.352,64.453,11.353,48.218
-0.057,-1.224,1.517,25.208,38.818,26.123
-0.081,-1.047,1.620,-11.719,67.627,-3.113
0.088,-0.919,1.602,-31.616,93.994,-47.363
0.146,-0.722,1.635,-39.368,103.943,-72.571
0.154,-0.620,1.720,-31.616,94.299,-89.722
0.159,-0.504,1.778,-16.479,75.806,-102.844
0.169,-0.398,1.898,-3.479,54.871,-113.098
0.115,-0.301,1.974,8.240,41.504,-123.962
0.005,-0.238,2.008,9.583,36.926,-136.414
0.094,-0.115,2.015,-1.648,38.025,-151.672
0.005,-0.031,2.009,-17.212,49.377,-155.090
0.024,0.102,1.905,-43.640,68.420,-158.081
0.067,0.208,1.780,-74.463,82.947,-160.583
0.103,0.395,1.596,-101.013,90.393,-159.058
0.172,0.489,1.397,-119.751,86.609,-155.579
0.211,0.547,1.238,-125.366,74.768,-146.667
0.210,0.632,1.103,-121.155,59.631,-132.812
0.219,0.594,1.010,-114.929,42.053,-124.329
0.267,0.494,0.912,-104.614,29.053,-118.469
0.287,0.462,0.837,-88.928,22.888,-102.478
0.297,0.497,0.794,-71.838,18.066,-83.984
0.337,0.524,0.802,-58.167,9.399,-70.007
0.370,0.512,0.857,-44.128,1.099,-59.753
0.399,0.515,0.919,-31.555,-4.089,-50.354
0.400,0.502,0.988,-22.095,-7.690,-42.969
0.391,0.442,1.057,-16.785,-10.071,-39.490
0.389,0.391,1.100,-16.479,-11.108,-35.278
0.383,0.350,1.113,-19.897,-11.169,-30.212
0.381,0.314,1.098,-24.353,-11.780,-25.696
0.371,0.286,1.080,-28.503,-13.367,-21.790
0.365,0.257,1.049,-31.189,-15.686,-18.311
0.358,0.236,1.012,-32.471,-17.151,-14.771
0.349,0.218,0.972,-31.006,-18.127,-11.536
0.332,0.199,0.933,-27.710,-19.348,-9.277
0.313,0.172,0.903,-22.705,-20.447,-8.057
0.291,0.151,0.882,-17.334,-20.996,-7.324
0.270,0.132,0.866,-12.939,-21.545,-6.653
0.249,0.117,0.859,-8.972,-21.912,-5.920
0.228,0.104,0.859,-6.470,-21.545,-5.981
0.209,0.100,0.858,-5.615,-20.630,-6.165
0.201,0.095,0.861,-5.005,-18.188,-5.920
0.193,0.096,0.861,-5.310,-14.404,-5.737
0.183,0.097,0.849,-4.944,-10.193,-5.798
0.178,0.093,0.844,-4.333,-7.019,-6.287
0.176,0.088,0.842,-2.869,-4.700,-7.080
0.180,0.092,0.849,-0.610,-3.052,-8.057
0.184,0.084,0.872,3.784,-1.648,-8.301
0.177,0.090,0.891,7.446,-0.183,-7.385
0.177,0.092,0.907,9.521,-0.793,-6.531
0.180,0.088,0.922,10.254,-2.930,-6.470
0.185,0.080,0.940,9.644,-4.700,-6.714
0.187,0.073,0.965,8.484,-6.104,-7.141
0.189,0.077,0.988,7.507,-6.287,-7.080
0.190,0.083,1.000,6.287,-5.554,-6.714
0.187,0.087,1.000,5.371,-4.883,-6.836
0.184,0.085,0.996,4.395,-4.395,-6.775
0.187,0.081,0.991,3.662,-4.578,-7.080
0.191,0.085,0.993,3.235,-5.310,-7.812
0.199,0.091,0.996,4.272,-5.859,-8.240
0.204,0.095,0.995,5.798,-6.470,-7.629
0.202,0.099,0.991,6.897,-7.446,-6.042
0.194,0.098,0.986,7.446,-8.423,-4.395
0.186,0.093,0.985,7.019,-9.521,-3.296
0.178,0.087,0.988,6.104,-9.888,-2.686
0.173,0.085,0.988,5.127,-9.399,-2.258
0.163,0.082,0.989,4.028,-8.667,-2.075
0.159,0.077,0.984,2.991,-7.507,-2.258
0.160,0.073,0.978,2.319,-6.653,-2.808
0.161,0.065,0.976,2.075,-6.531,-3.418
0.149,0.050,0.979,2.319,-6.592,-4.456

-0.256,-0.932,1.874,15.015,66.162,-42.480
-0.331,-1.022,2.063,8.362,85.815,-58.411
-0.359,-0.977,2.325,-8.118,99.426,-76.660
-0.256,-0.796,2.563,-38.574,108.826,-100.647
-0.068,-0.518,2.620,-79.834,120.605,-124.695
0.167,-0.199,2.539,-121.338,129.333,-136.047
0.371,0.197,2.321,-150.513,130.005,-129.761
0.451,0.748,2.125,-166.931,119.873,-115.417
0.555,1.116,2.041,-176.453,95.032,-99.731
0.645,1.412,1.561,-182.983,67.993,-86.731
0.780,1.513,1.602,-191.895,14.099,-82.581
0.847,1.731,1.376,-185.364,-41.809,-67.993
0.974,1.838,1.089,-174.377,-71.411,-45.410
1.021,1.976,0.779,-156.738,-97.656,-22.644
1.076,2.074,0.442,-138.245,-121.399,1.038
1.122,2.075,0.079,-115.234,-138.977,28.809
1.086,1.979,-0.185,-86.121,-150.635,60.242
1.025,1.860,-0.358,-60.974,-152.283,89.539
0.978,1.656,-0.535,-42.969,-142.395,114.319
0.934,1.436,-0.649,-31.738,-124.817,132.690
0.910,1.339,-0.661,-24.109,-103.577,149.597
0.930,1.070,-0.731,-15.991,-82.214,161.865
0.933,0.835,-0.767,-4.272,-65.247,171.082
0.956,0.705,-0.767,8.728,-51.514,176.758
0.968,0.448,-0.797,23.010,-36.194,171.997
1.003,0.337,-0.831,35.339,-15.442,157.410
1.005,0.248,-0.797,54.199,8.179,135.010
0.993,0.085,-0.763,70.923,31.799,106.567
0.940,-0.107,-0.746,93.933,56.458,76.599
0.893,-0.334,-0.873,121.033,71.228,52.185
0.849,-0.542,-1.089,135.315,64.880,38.940
0.822,-0.763,-1.056,127.563,35.767,29.480
0.762,-0.972,-0.946,118.713,1.465,28.198
0.681,-1.173,-0.793,108.826,-24.536,31.067
0.518,-1.418,-0.554,94.666,-50.110,38.940
0.247,-1.656,-0.132,77.332,-74.097,48.645
-0.240,-2.175,0.864,75.867,-65.491,65.002
-0.562,-2.275,0.877,102.112,5.188,111.084
-0.838,-2.116,1.036,95.642,44.067,143.982
-0.924,-1.951,0.956,94.727,97.717,139.221
-0.867,-1.810,0.842,82.458,126.831,109.009
-0.695,-1.619,0.887,63.354,123.230,73.914
-0.481,-1.458,0.975,56.519,111.633,39.063
-0.294,-1.253,1.093,61.035,96.619,12.146
-0.157,-1.075,1.311,69.031,75.012,-10.193
-0.068,-0.902,1.595,72.266,50.476,-33.813
0.023,-0.717,1.883,68.420,32.959,-59.204
0.100,-0.542,2.105,57.068,25.330,-85.266
0.146,-0.364,2.294,40.039,27.527,-109.253
0.163,-0.279,2.348,22.095,41.992,-129.395
0.178,-0.141,2.324,-4.089,62.439,-140.991
0.196,-0.009,2.216,-29.175,72.693,-146.851
0.212,0.133,2.041,-46.326,76.477,-148.560
0.250,0.244,1.853,-53.345,68.726,-145.569
0.294,0.333,1.659,-50.781,53.711,-136.597
0.325,0.402,1.529,-44.861,36.804,-123.657
0.341,0.474,1.442,-40.771,23.254,-110.413
0.346,0.509,1.362,-40.283,15.015,-97.229
0.365,0.569,1.287,-43.396,12.878,-81.848
0.383,0.600,1.211,-48.462,14.587,-65.002
0.419,0.660,1.133,-56.885,17.334,-47.791
0.446,0.704,1.072,-65.979,17.395,-31.860
0.451,0.725,1.024,-73.975,16.113,-18.372
0.467,0.741,0.970,-80.078,15.381,-7.507
0.485,0.732,0.903,-80.200,14.893,-1.160
0.495,0.709,0.845,-74.463,12.390,3.418
0.509,0.677,0.800,-64.209,6.836,7.751
0.531,0.647,0.781,-51.758,-0.671,12.146
0.538,0.605,0.783,-36.743,-8.118,14.648
0.518,0.554,0.820,-21.973,-15.625,15.259
0.488,0.496,0.877,-10.437,-21.973,15.442
0.455,0.435,0.929,-3.601,-26.367,15.869
0.420,0.386,0.981,-1.099,-28.625,16.602
0.387,0.344,1.005,-1.343,-28.503,17.212
0.364,0.310,1.012,-3.662,-27.893,18.127
0.336,0.282,1.013,-5.920,-27.344,19.104
0.304,0.255,1.001,-7.202,-26.733,20.142
0.272,0.231,0.988,-9.399,-26.550,20.691
