aX,aY,aZ,gX,gY,gZ
-0.168,-0.075,0.948,-0.916,-6.165,2.930
-0.171,-0.083,0.957,0.488,-6.897,2.014

-0.433,1.685,0.681,-49.133,10.803,18.494
-0.331,1.784,0.552,-37.109,6.897,13.977
-0.172,1.789,0.466,-22.888,2.502,13.428
0.012,1.712,0.487,-3.967,2.930,18.127
0.206,1.624,0.638,14.587,7.812,28.381
0.291,1.474,0.848,22.644,13.245,38.330
0.349,1.225,1.008,20.203,20.386,43.335
0.333,0.898,1.152,11.414,29.419,44.922
0.207,0.501,1.098,7.324,44.189,47.546
0.140,0.147,0.981,4.395,57.922,60.669
0.041,-0.144,0.851,16.418,64.392,81.665
-0.067,-0.380,0.730,33.447,62.988,97.107
-0.175,-0.588,0.667,47.791,53.772,102.234
-0.252,-0.799,0.654,61.523,39.795,97.046
-0.230,-0.990,0.712,73.303,23.865,84.778
-0.245,-1.175,0.850,80.566,5.066,66.711
-0.292,-1.373,1.005,83.679,-11.230,43.762
-0.319,-1.566,1.103,79.468,-24.902,20.508
-0.313,-1.697,1.137,65.979,-33.936,2.014
-0.248,-1.672,1.177,41.931,-38.147,-10.559
-0.104,-1.626,1.172,17.029,-32.349,-23.987
0.033,-1.469,1.105,-2.808,-18.677,-40.588
0.131,-1.548,1.024,-19.592,-0.305,-59.509
0.217,-1.494,0.893,-27.710,19.531,-61.279
0.244,-1.313,0.723,-24.841,32.898,-53.223
0.231,-1.168,0.684,-23.071,30.273,-50.171
0.189,-1.216,0.661,-18.982,19.714,-57.129
0.179,-1.204,0.750,-14.282,1.770,-52.124
0.120,-0.990,0.811,-7.812,-13.062,-39.185
-0.014,-0.947,0.876,3.357,-28.625,-40.833
-0.046,-0.898,0.877,11.169,-41.016,-48.828
-0.154,-0.889,0.880,25.696,-51.392,-57.373
-0.246,-0.833,0.952,28.625,-59.937,-55.908
-0.292,-0.584,1.001,25.635,-57.251,-46.265
-0.408,-0.378,1.020,30.151,-48.401,-42.908
-0.501,-0.230,1.032,31.616,-35.889,-46.509
-0.573,-0.121,1.104,22.522,-21.484,-52.246
-0.618,-0.001,1.215,7.385,-2.930,-58.044
-0.607,0.156,1.272,-7.507,20.142,-62.683
-0.491,0.350,1.202,-17.456,43.457,-65.674
-0.312,0.645,1.031,-26.123,53.955,-64.819
-0.235,1.034,0.979,-38.818,37.903,-66.162
-0.170,1.271,1.065,-52.979,15.808,-81.421
-0.050,1.297,1.204,-55.420,6.409,-100.159
0.098,1.233,1.109,-49.316,26.245,-105.042
0.332,1.468,0.838,-45.227,44.312,-82.275
0.440,1.723,0.746,-40.649,31.677,-55.420
0.446,1.696,0.786,-33.691,9.338,-39.795
0.499,1.585,0.777,-23.804,-0.244,-20.142
0.521,1.487,0.791,-14.343,-2.991,9.033
0.509,1.332,0.803,-5.066,-1.770,38.391
0.453,1.178,0.752,5.798,0.305,63.049
0.359,0.925,0.772,14.160,-3.296,78.491
0.245,0.657,0.872,22.400,-6.165,93.445
0.143,0.413,0.939,32.837,-2.136,108.276
0.023,0.192,0.961,40.466,4.150,117.981
-0.093,-0.039,1.012,43.396,4.395,118.835
-0.198,-0.245,1.070,41.016,3.052,114.319
-0.270,-0.412,1.100,38.513,3.662,106.140
-0.301,-0.562,1.096,33.630,4.761,93.140
-0.308,-0.700,1.079,26.489,5.737,77.820
-0.315,-0.781,1.053,20.813,6.287,62.561
-0.290,-0.785,1.014,16.357,5.554,48.035
-0.242,-0.795,0.935,13.916,4.089,31.860
-0.172,-0.771,0.847,15.198,-1.892,16.846
-0.120,-0.779,0.814,15.320,-13.367,4.883
-0.086,-0.789,0.858,14.160,-26.184,-2.197
-0.085,-0.784,0.896,14.221,-31.860,-4.089
-0.132,-0.748,0.894,19.287,-29.602,-2.747
-0.211,-0.695,0.901,23.926,-24.292,-0.061
-0.294,-0.630,0.949,23.804,-20.264,1.465
-0.386,-0.540,0.989,21.118,-18.188,-3.052
-0.448,-0.577,1.019,19.043,-17.212,-12.695
-0.485,-0.513,1.066,10.132,-12.939,-14.832
-0.480,-0.359,1.083,1.282,-4.395,-16.724
-0.458,-0.291,1.050,-1.465,4.639,-26.306
-0.401,-0.201,1.006,-6.226,9.583,-34.607
-0.338,-0.104,0.995,-13.672,9.644,-39.551
-0.264,-0.013,0.990,-21.179,9.216,-43.091
-0.187,0.064,0.996,-24.170,8.606,-43.945
-0.118,0.127,0.985,-24.292,9.338,-43.335
-0.055,0.181,0.950,-23.437,11.108,-40.833
-0.003,0.218,0.938,-23.254,9.460,-36.804
0.025,0.238,0.954,-25.146,6.409,-31.677
0.043,0.243,0.968,-23.743,5.066,-25.513
0.048,0.215,0.976,-20.813,4.761,-19.470
0.038,0.184,0.970,-17.151,5.920,-12.451
0.021,0.167,0.965,-12.146,5.615,-4.944
-0.004,0.146,0.965,-8.423,4.150,0.305
-0.036,0.117,0.968,-3.662,3.601,3.723
-0.065,0.077,0.988,0.610,4.211,4.944
-0.084,0.046,0.980,5.676,6.226,5.493
-0.093,0.022,0.951,9.644,7.202,5.676
-0.098,-0.005,0.937,12.512,6.348,5.798
-0.102,-0.026,0.935,12.817,4.456,6.653
-0.121,-0.040,0.935,13.916,1.953,8.057
-0.143,-0.062,0.917,17.639,-1.770,9.155
-0.161,-0.088,0.912,19.226,-5.188,9.033
-0.175,-0.112,0.917,19.714,-8.179,8.118
-0.193,-0.130,0.930,19.226,-10.437,7.141
-0.210,-0.138,0.948,17.090,-12.146,6.470
-0.224,-0.149,0.980,13.428,-13.123,5.066
-0.237,-0.152,1.019,9.644,-12.634,3.845
-0.249,-0.143,1.055,5.859,-10.010,2.563
-0.253,-0.137,1.052,4.761,-5.798,0.854
-0.245,-0.126,1.019,3.662,-1.465,-0.549
-0.241,-0.109,1.005,3.174,0.671,-1.343
-0.243,-0.099,1.004,2.075,0.732,-2.380
-0.238,-0.092,0.998,2.441,0.854,-3.601
-0.232,-0.079,0.986,-0.366,0.366,-5.005
-0.222,-0.068,0.985,-1.709,-0.305,-5.981
-0.209,-0.054,0.983,-2.075,-0.610,-6.531
-0.195,-0.038,0.979,-4.456,-0.671,-6.714
-0.182,-0.025,0.973,-3.540,-0.488,-6.104
-0.169,-0.015,0.956,-2.625,0.061,-5.249
-0.156,-0.010,0.934,-1.038,0.671,-4.089
-0.153,-0.010,0.932,0.122,0.549,-2.869
-0.152,-0.013,0.949,2.563,0.427,-1.282
-0.157,-0.017,0.961,3.723,0.854,0.427

0.208,1.746,0.860,-45.044,27.466,-55.481
0.281,1.885,0.838,-34.424,9.644,-43.335
0.349,1.934,0.814,-24.170,-3.174,-25.818
0.398,1.909,0.821,-15.259,-10.986,-4.150
0.426,1.842,0.824,-6.104,-12.573,20.996
0.483,1.756,0.841,-0.488,-10.681,45.166
0.490,1.608,0.879,3.113,-8.911,65.613
0.457,1.396,0.916,6.287,-8.118,84.595
0.391,1.160,0.929,10.925,-6.653,104.248
0.323,0.957,0.899,18.921,-3.540,123.657
0.252,0.787,0.828,26.611,-0.732,138.916
0.168,0.617,0.775,34.302,-1.953,147.278
0.126,0.399,0.737,41.382,-3.906,148.987
0.087,0.187,0.735,52.856,-4.944,147.888
0.061,-0.005,0.762,61.523,-5.859,145.874
0.031,-0.228,0.825,70.435,-7.080,141.602
-0.023,-0.455,0.914,78.674,-6.592,135.254
-0.116,-0.522,1.008,96.802,-2.136,129.456
-0.145,-0.770,0.969,123.413,8.911,115.234
-0.164,-1.009,0.930,136.169,14.709,93.445
-0.154,-1.154,0.918,144.775,14.343,72.998
-0.146,-1.320,0.898,159.912,13.367,49.377
-0.100,-1.609,0.721,167.786,17.212,25.269
-0.044,-1.919,0.500,145.813,18.066,6.897
0.011,-2.089,0.346,96.069,7.874,1.709
-0.056,-1.842,0.406,32.898,-8.057,5.981
-0.063,-1.606,0.434,-9.644,-19.958,8.362
-0.089,-1.619,0.506,-33.630,-27.039,-8.972
-0.101,-1.537,0.640,-53.040,-34.668,-22.644
-0.123,-1.450,0.729,-57.129,-37.964,-31.189
-0.185,-1.355,0.779,-56.641,-36.926,-37.292
-0.270,-1.161,0.820,-56.152,-33.691,-40.283
-0.339,-1.009,0.863,-49.988,-30.090,-45.105
-0.355,-0.895,0.837,-42.297,-20.752,-56.458
-0.364,-0.767,0.848,-36.011,-15.381,-66.406
-0.343,-0.606,0.920,-32.654,-12.573,-74.158
-0.346,-0.484,1.002,-28.442,-8.728,-80.688
-0.314,-0.383,1.017,-27.283,-1.404,-84.534
-0.232,-0.216,1.051,-31.738,5.981,-82.703
-0.149,-0.081,1.071,-38.147,13.306,-81.482
-0.072,0.099,1.101,-48.218,18.799,-75.256
0.007,0.297,1.068,-56.335,28.137,-65.796
0.053,0.478,1.011,-59.753,33.752,-55.908
0.055,0.591,0.973,-59.753,33.997,-46.936
0.056,0.697,0.950,-56.641,31.189,-38.696
0.044,0.778,0.949,-48.462,29.053,-31.921
0.094,0.746,0.974,-36.987,31.372,-28.503
0.110,0.774,0.772,-21.118,43.396,-17.456
0.070,0.777,0.748,-15.991,36.743,-2.747
0.055,0.764,0.714,-10.559,21.729,2.930
0.038,0.630,0.899,-18.127,2.563,-3.357
0.105,0.417,0.960,-11.658,1.648,-9.827
0.102,0.383,0.966,-2.075,3.357,2.319
0.033,0.294,1.024,5.859,-2.380,13.550
-0.020,0.201,1.108,7.812,-5.859,20.203
-0.073,0.085,1.127,11.902,-1.038,23.437
-0.112,-0.036,1.089,16.052,6.226,24.841
-0.131,-0.102,1.103,17.151,10.010,25.696
-0.167,-0.176,1.070,27.649,12.756,24.719
-0.181,-0.204,1.027,29.358,16.785,22.522
-0.208,-0.241,0.989,24.475,17.151,18.555
-0.219,-0.248,0.927,18.738,15.442,15.015
-0.217,-0.233,0.958,8.606,8.362,10.193
-0.196,-0.271,0.964,10.803,0.671,3.113
-0.172,-0.296,0.985,6.653,-3.479,-1.770
-0.165,-0.300,1.008,3.845,-6.042,-3.174
-0.173,-0.304,1.022,2.502,-6.042,-3.296
-0.185,-0.308,1.010,-0.366,-3.601,-2.930
-0.195,-0.275,1.009,-6.287,-0.549,-2.197
-0.194,-0.249,1.009,-10.132,1.892,-2.258
-0.194,-0.230,1.004,-10.681,2.747,-2.869
-0.196,-0.201,1.011,-11.780,1.587,-3.784
-0.199,-0.181,1.016,-10.925,-0.427,-5.859
-0.190,-0.162,1.020,-12.512,-2.258,-8.728
-0.175,-0.148,1.039,-14.526,-3.540,-11.475
-0.162,-0.133,1.052,-13.977,-3.723,-13.733
-0.146,-0.113,1.047,-13.672,-2.747,-15.076
-0.129,-0.095,1.030,-13.611,-1.343,-15.808
-0.114,-0.069,1.004,-14.771,0.244,-15.747
-0.095,-0.044,0.984,-15.991,0.793,-15.442
-0.077,-0.027,0.966,-16.418,0.549,-15.198
-0.059,-0.013,0.955,-16.418,-0.122,-14.526
-0.047,-0.002,0.940,-13.000,-0.305,-13.062
-0.034,0.001,0.929,-9.521,-0.977,-11.414
-0.031,-0.003,0.925,-7.019,-2.014,-9.460
-0.036,-0.007,0.926,-5.188,-2.502,-6.897
-0.047,-0.019,0.932,-3.967,-2.869,-4.333
-0.064,-0.028,0.947,-2.686,-3.174,-2.258
-0.083,-0.042,0.963,-1.648,-3.540,-1.099
-0.102,-0.053,0.969,0.061,-3.357,-0.366
-0.115,-0.058,0.960,1.038,-3.052,0.305
-0.122,-0.060,0.951,1.648,-2.747,0.488
-0.126,-0.061,0.943,1.099,-2.991,0.610
-0.128,-0.067,0.943,1.953,-3.113,0.366
-0.134,-0.072,0.946,2.930,-3.235,0.366
-0.135,-0.075,0.948,2.319,-3.296,0.427
-0.133,-0.078,0.946,3.113,-2.930,0.488
-0.135,-0.082,0.952,2.686,-2.869,0.061
-0.134,-0.087,0.966,3.174,-3.113,-0.488
-0.137,-0.095,0.981,3.174,-2.991,-0.916
-0.137,-0.100,0.981,2.136,-2.136,-1.282
-0.133,-0.097,0.984,1.038,-1.648,-1.709
-0.134,-0.098,0.991,0.610,-1.892,-1.892
-0.131,-0.098,0.993,0.000,-1.953,-1.953
-0.127,-0.101,0.994,0.122,-1.953,-2.075
-0.125,-0.104,0.993,-0.610,-1.892,-2.014
-0.123,-0.107,0.992,-0.061,-1.648,-1.953
-0.117,-0.113,0.994,-1.160,-1.892,-1.770
-0.113,-0.128,1.000,-2.991,-1.953,-1.221
-0.115,-0.138,1.002,-2.319,-2.014,-0.549
-0.112,-0.150,1.000,-2.563,-1.648,-0.244
-0.116,-0.164,0.990,-1.099,-1.709,-0.122
-0.124,-0.173,0.990,-0.549,-2.380,-0.305
-0.134,-0.173,0.979,-1.770,-3.174,-0.854
-0.139,-0.170,0.973,-1.221,-3.479,-1.465
-0.146,-0.178,0.972,-2.380,-4.028,-2.441
-0.151,-0.185,0.974,-2.258,-4.211,-3.235
-0.152,-0.189,0.976,-2.441,-3.784,-4.089
-0.145,-0.191,0.985,-4.761,-3.235,-5.310

-0.077,1.543,0.984,-15.625,17.517,16.968
0.002,1.358,1.145,-13.184,19.470,25.696
0.122,1.173,1.138,-10.193,29.175,39.063
0.173,1.037,1.178,-19.348,41.992,49.866
0.138,0.798,1.098,-23.560,57.068,56.519
0.135,0.528,0.955,-29.541,75.012,65.552
0.140,0.269,0.759,-21.057,89.355,79.895
0.133,0.078,0.648,-8.850,94.299,96.619
0.143,-0.148,0.652,10.742,90.637,109.070
0.129,-0.264,0.710,35.950,82.397,114.746
0.094,-0.430,0.760,60.242,70.679,106.140
0.112,-0.696,0.749,81.848,52.490,84.045
0.135,-0.945,0.734,96.069,25.879,57.861
0.142,-1.169,0.786,98.999,-6.653,32.227
0.193,-1.378,0.818,90.881,-34.729,6.958
0.272,-1.539,0.909,71.716,-55.054,-13.184
0.359,-1.586,1.091,43.518,-69.702,-23.315
0.448,-1.538,1.264,17.578,-70.190,-25.269
0.503,-1.542,1.266,2.502,-56.152,-24.170
0.523,-1.542,1.213,-8.484,-36.621,-19.592
0.533,-1.428,1.061,-13.428,-19.043,-12.695
0.408,-1.421,0.946,-14.954,-11.658,-12.512
0.286,-1.357,0.840,-14.709,-14.343,-13.550
0.161,-1.274,0.812,-12.390,-27.832,-15.686
0.012,-1.298,0.833,-9.094,-41.748,-24.048
-0.030,-1.127,0.795,-2.747,-54.382,-27.710
-0.066,-1.005,0.761,8.301,-67.627,-37.598
-0.125,-0.982,0.752,21.301,-82.336,-54.932
-0.185,-0.893,0.873,23.376,-100.464,-62.012
-0.255,-0.781,0.996,22.156,-104.248,-62.378
-0.321,-0.657,1.070,20.081,-90.820,-58.899
-0.394,-0.499,1.140,12.878,-67.078,-52.673
-0.481,-0.359,1.184,4.150,-38.086,-47.241
-0.546,-0.226,1.167,-7.935,-3.845,-44.739
-0.586,-0.097,1.078,-20.386,27.283,-46.204
-0.590,0.094,0.964,-32.654,49.438,-50.842
-0.521,0.335,0.889,-47.058,59.509,-55.847
-0.363,0.644,0.814,-54.626,56.274,-60.608
-0.237,0.944,0.781,-57.190,41.809,-67.688
-0.359,1.245,0.946,-58.594,21.790,-75.256
-0.297,1.399,1.089,-57.129,11.292,-91.125
-0.078,1.347,1.030,-51.392,20.508,-111.450
0.103,1.537,0.820,-41.565,38.696,-104.370
0.199,1.787,0.817,-39.185,29.236,-80.627
0.258,1.888,0.903,-36.377,13.855,-57.800
0.332,1.844,0.839,-24.109,15.747,-35.339
0.386,1.757,0.786,-10.315,20.508,-9.888
0.429,1.618,0.800,4.639,19.348,15.198
0.489,1.484,0.816,20.264,13.794,38.025
0.458,1.233,0.854,34.302,2.563,54.016
0.389,0.973,0.986,42.175,-9.766,69.336
0.288,0.641,1.096,50.354,-11.841,85.876
0.208,0.405,1.113,55.603,-5.432,102.173
0.111,0.181,1.108,55.420,-2.258,110.352
0.054,-0.050,1.084,49.744,-2.869,109.070
0.016,-0.228,1.025,43.884,-3.235,105.408
-0.007,-0.400,0.996,41.321,-3.601,98.572
-0.030,-0.551,0.975,42.847,-4.150,89.600
-0.043,-0.690,0.994,44.128,-7.263,78.918
-0.056,-0.818,1.033,41.931,-9.888,65.369
-0.064,-0.906,1.058,36.011,-9.216,51.880
-0.059,-0.953,1.047,31.372,-7.629,40.405
-0.047,-0.970,0.989,29.053,-6.104,31.311
-0.021,-0.936,0.876,27.100,-7.324,23.499
-0.013,-0.935,0.840,19.653,-12.085,14.282
-0.015,-0.934,0.857,16.663,-17.639,7.141
-0.034,-0.917,0.851,17.456,-18.188,2.747
-0.080,-0.878,0.808,20.264,-13.306,-0.549
-0.152,-0.828,0.828,23.132,-11.841,-2.625
-0.243,-0.764,0.886,22.217,-12.878,-5.737
-0.321,-0.709,0.917,19.836,-13.550,-10.742
-0.383,-0.630,0.945,12.817,-13.794,-16.235
-0.401,-0.540,0.957,2.747,-10.498,-24.292
-0.404,-0.450,0.970,-7.812,-6.531,-32.654
-0.387,-0.330,0.992,-19.592,-3.113,-39.429
-0.344,-0.224,0.990,-32.288,1.038,-46.692
-0.277,-0.103,0.974,-38.269,5.371,-51.636
-0.204,-0.004,0.962,-41.138,6.775,-54.504
-0.114,0.103,0.941,-41.870,6.958,-54.993
-0.045,0.189,0.934,-40.466,4.700,-53.223
0.008,0.257,0.924,-39.490,2.502,-50.049
0.051,0.287,0.912,-38.452,1.038,-45.532
0.061,0.314,0.938,-35.156,-0.366,-39.612
0.070,0.328,0.975,-32.227,0.732,-32.959
0.073,0.305,0.972,-27.588,5.432,-27.832
0.104,0.285,0.942,-23.865,10.254,-22.583
0.159,0.302,0.900,-18.188,10.620,-17.273
0.056,0.262,0.948,-14.587,8.545,-14.832
-0.006,0.195,1.015,-11.902,7.935,-13.916
-0.017,0.150,1.047,-5.920,9.888,-9.766
-0.007,0.112,1.014,1.343,14.648,-4.211
-0.020,0.074,1.004,4.211,15.320,-0.671
-0.050,0.036,0.997,6.958,13.184,2.075
-0.066,0.004,0.974,9.888,10.071,3.784
-0.080,-0.034,0.969,12.573,6.348,5.188
-0.102,-0.066,0.980,12.573,3.784,6.042
-0.141,-0.110,0.983,11.780,2.869,5.554
-0.187,-0.141,0.994,9.888,2.380,4.395
-0.191,-0.146,1.012,7.690,0.366,3.235
-0.179,-0.149,1.010,5.798,0.122,1.648
-0.181,-0.151,1.014,5.920,-0.427,-0.122
-0.180,-0.149,1.019,5.859,-1.648,-1.770
-0.182,-0.166,1.041,4.883,-3.052,-4.639
-0.188,-0.159,1.056,3.418,-2.686,-6.287
-0.189,-0.150,1.042,1.465,-1.038,-7.629
-0.151,-0.149,1.031,-1.038,-0.488,-8.789
-0.146,-0.128,1.031,-2.625,-0.610,-7.263
-0.137,-0.114,1.011,-3.235,0.671,-6.042
-0.128,-0.092,0.997,-4.211,1.404,-5.005
-0.121,-0.072,0.980,-3.845,1.587,-3.967
-0.108,-0.051,0.958,-2.991,1.465,-3.540
-0.098,-0.049,0.952,-4.089,0.854,-4.089
-0.080,-0.041,0.947,-4.150,0.244,-3.784
-0.109,-0.069,0.965,-3.235,-0.427,-3.174
-0.063,-0.053,0.959,-3.296,0.916,-0.122
-0.047,-0.022,0.947,-3.418,2.563,3.052
-0.048,-0.028,0.941,-2.686,3.296,2.502
-0.041,-0.029,0.941,-2.991,3.235,2.563
-0.031,-0.021,0.936,-2.014,3.723,4.333

-0.125,-1.267,1.299,-77.026,15.442,-34.485
-0.094,-1.167,1.285,-85.144,16.418,-45.227
-0.040,-1.037,1.164,-86.731,18.555,-55.786
0.021,-0.943,1.026,-85.510,16.052,-68.237
0.074,-0.843,0.937,-78.491,5.676,-78.003
0.098,-0.756,0.875,-66.223,-8.667,-84.351
0.082,-0.651,0.867,-53.345,-23.743,-88.196
-0.029,-0.474,0.888,-42.297,-33.997,-86.731
-0.168,-0.240,0.904,-36.560,-34.302,-80.566
-0.319,0.010,0.920,-39.001,-23.132,-74.036
-0.372,0.293,0.921,-49.438,-3.967,-70.251
-0.303,0.702,0.891,-64.697,15.808,-67.078
-0.146,1.218,0.838,-80.811,29.907,-66.772
0.030,1.686,0.740,-82.825,36.316,-69.519
0.188,2.050,0.640,-74.280,31.189,-73.608
0.331,2.311,0.583,-58.167,16.968,-72.998
0.400,2.435,0.630,-37.292,-2.197,-62.927
0.462,2.422,0.672,-14.771,-12.695,-47.729
0.522,2.341,0.670,2.197,-13.733,-26.917
0.578,2.245,0.659,12.634,-11.841,-2.686
0.614,2.113,0.697,17.700,-12.756,19.287
0.623,1.909,0.732,18.860,-14.771,39.795
0.562,1.661,0.762,24.841,-17.456,60.425
0.471,1.342,0.827,32.715,-23.010,79.163
0.372,1.032,0.882,41.687,-23.743,98.755
0.251,0.768,0.869,50.842,-16.541,118.469
0.168,0.562,0.799,54.871,-8.545,134.521
0.080,0.386,0.811,54.504,-5.310,141.785
0.002,0.173,0.818,58.472,-2.380,138.550
-0.040,-0.027,0.805,61.829,1.465,134.216
-0.084,-0.243,0.829,63.965,2.075,128.906
-0.114,-0.411,0.904,65.552,3.235,123.596
-0.166,-0.617,0.913,71.533,9.094,115.906
-0.209,-0.800,0.910,73.792,12.878,106.934
-0.252,-0.924,0.989,70.313,9.399,97.107
-0.272,-1.037,1.074,66.589,9.216,84.106
-0.261,-1.168,1.090,62.927,12.146,69.214
-0.243,-1.311,1.080,56.885,12.695,53.284
-0.198,-1.418,1.034,46.814,12.207,38.757
-0.147,-1.454,0.979,34.058,13.062,26.062
-0.074,-1.434,0.962,18.188,12.878,13.367
0.010,-1.427,0.953,5.615,11.902,-0.427
0.099,-1.389,0.953,-4.272,9.521,-11.719
0.171,-1.320,0.884,-5.371,6.531,-19.775
0.198,-1.236,0.823,-2.380,0.305,-26.733
0.179,-1.150,0.829,-0.366,-10.620,-31.799
0.122,-1.083,0.870,0.366,-21.484,-34.302
0.018,-0.997,0.941,-0.061,-29.297,-33.997
-0.061,-0.879,0.980,-2.930,-31.860,-34.546
-0.139,-0.770,0.944,0.183,-28.381,-38.391
-0.203,-0.628,0.886,3.662,-24.109,-42.236
-0.271,-0.491,0.858,5.005,-21.851,-47.119
-0.322,-0.335,0.884,2.380,-20.752,-52.795
-0.362,-0.203,0.938,-4.150,-17.700,-58.350
-0.317,-0.084,0.994,-15.869,-9.766,-61.523
-0.215,0.116,1.003,-28.259,1.770,-61.035
-0.108,0.298,0.999,-37.964,13.062,-62.561
-0.016,0.443,0.980,-43.030,20.081,-62.927
0.038,0.562,0.970,-43.457,23.804,-60.669
0.077,0.645,0.952,-43.396,26.184,-55.115
0.070,0.733,0.907,-43.213,28.442,-45.105
0.095,0.845,0.927,-43.945,25.085,-34.058
0.158,0.788,0.872,-41.870,25.879,-34.363
0.230,0.726,0.820,-36.804,26.855,-31.494
0.243,0.711,0.849,-29.541,20.813,-19.836
0.219,0.673,0.932,-22.095,13.000,-6.287
0.204,0.572,0.981,-13.245,10.437,3.906
0.174,0.489,0.991,-4.761,10.437,14.343
0.136,0.410,1.010,1.953,7.751,23.315
0.108,0.310,1.029,6.836,3.906,28.931
0.076,0.219,1.022,12.573,2.014,33.386
0.036,0.138,1.017,17.212,0.183,36.926
-0.008,0.053,1.027,19.226,-2.625,38.757
-0.050,-0.030,1.034,21.118,-3.174,39.246
-0.094,-0.100,1.050,24.109,-3.174,38.635
-0.134,-0.160,1.051,27.100,-3.967,36.926
-0.168,-0.207,1.052,29.785,-4.761,34.668
-0.201,-0.232,1.003,30.945,-4.883,32.532
-0.225,-0.245,0.975,25.146,-5.310,29.785
-0.248,-0.263,0.990,14.587,-7.446,25.024
-0.267,-0.262,1.011,9.216,-8.179,20.630
-0.273,-0.252,1.006,7.324,-6.226,15.991
-0.281,-0.245,0.974,6.531,-3.235,11.047
-0.270,-0.221,0.922,6.165,-0.305,5.676
-0.239,-0.197,0.892,3.906,0.549,-0.366
-0.204,-0.181,0.929,-0.916,-2.808,-5.615
-0.169,-0.158,0.988,-4.150,-6.470,-10.071
-0.140,-0.146,1.016,-4.395,-7.935,-13.611
-0.117,-0.132,1.017,-3.723,-6.836,-14.832
-0.101,-0.101,1.018,-5.920,-5.188,-14.709
-0.078,-0.064,1.040,-10.986,-3.784,-14.221
-0.053,-0.037,1.055,-14.221,-2.808,-14.099
-0.023,-0.004,1.043,-14.832,-0.793,-13.367
-0.005,0.015,1.012,-14.099,0.793,-12.390
-0.002,0.033,0.990,-11.780,0.854,-11.169
-0.000,0.048,0.979,-9.949,-0.122,-9.705
0.003,0.062,0.980,-9.155,-0.977,-8.240
0.008,0.065,0.981,-8.972,-1.221,-6.897
0.016,0.065,0.984,-7.935,-1.099,-4.944
0.008,0.058,0.979,-6.836,-0.061,-2.441
-0.004,0.053,0.959,-5.066,1.221,0.366
-0.019,0.037,0.939,-2.075,1.404,3.052
-0.032,0.024,0.931,0.854,0.366,4.883
-0.047,0.008,0.936,1.587,-1.343,6.348
-0.068,-0.006,0.951,3.662,-2.869,7.446
-0.092,-0.016,0.961,6.104,-3.235,8.179
-0.109,-0.024,0.970,6.104,-2.991,7.996
-0.119,-0.037,0.968,6.958,-2.502,7.263
-0.115,-0.043,0.951,7.202,-1.343,6.531
-0.107,-0.047,0.945,5.615,-0.732,5.615
-0.103,-0.055,0.953,5.249,-1.038,5.127
-0.104,-0.065,0.965,6.165,-1.282,4.944
-0.113,-0.078,0.976,6.226,-1.343,4.517
-0.118,-0.096,0.967,7.629,-0.854,4.150
-0.124,-0.099,0.972,5.371,-0.671,3.662
-0.130,-0.097,0.988,0.671,-1.221,2.441
-0.125,-0.094,0.994,-0.061,-1.038,1.221
-0.125,-0.093,0.993,-0.305,-0.488,0.244
-0.122,-0.088,0.990,-0.061,-0.061,-0.732

0.431,1.298,0.754,12.939,7.507,20.020
0.489,1.126,0.730,27.405,10.803,40.588
0.496,0.973,0.680,44.678,17.517,61.279
0.441,0.809,0.614,63.477,23.865,77.271
0.443,0.610,0.569,80.688,26.917,88.562
0.410,0.411,0.565,105.164,25.024,92.468
0.348,0.121,0.510,134.521,23.560,89.294
0.250,-0.253,0.447,160.339,19.470,84.106
0.142,-0.654,0.400,168.396,8.362,82.947
0.069,-0.988,0.480,147.400,-10.681,88.135
-0.050,-1.136,0.736,114.441,-37.720,92.224
-0.196,-1.280,0.953,99.060,-61.646,82.703
-0.312,-1.515,0.977,94.177,-73.914,59.753
-0.356,-1.671,0.969,79.590,-77.209,34.363
-0.310,-1.738,1.005,56.824,-73.792,10.254
-0.181,-1.775,1.106,28.198,-66.162,-12.390
-0.020,-1.782,1.165,0.427,-53.528,-30.762
0.005,-1.704,1.226,-25.024,-37.903,-40.039
0.235,-1.668,1.152,-43.884,-18.555,-42.786
0.330,-1.497,1.081,-48.645,-1.648,-36.499
0.191,-1.375,0.945,-42.053,14.832,-28.687
0.109,-1.314,0.804,-33.630,18.250,-26.917
0.039,-1.255,0.865,-32.776,2.441,-30.640
-0.030,-1.236,0.941,-28.931,-13.428,-40.894
-0.104,-1.186,0.984,-23.804,-25.696,-53.162
-0.192,-1.103,1.104,-21.912,-37.598,-65.063
-0.248,-1.088,1.097,-22.461,-37.781,-79.224
-0.247,-0.962,1.084,-24.780,-33.264,-82.886
-0.239,-0.707,1.073,-35.889,-29.541,-78.430
-0.247,-0.467,1.042,-46.021,-18.616,-78.918
-0.271,-0.261,0.983,-55.908,-3.174,-82.397
-0.300,-0.034,0.926,-67.322,13.123,-86.182
-0.245,0.206,0.841,-75.989,26.794,-89.905
-0.190,0.491,0.804,-79.163,32.104,-92.468
-0.141,0.773,0.795,-79.346,30.640,-95.215
-0.084,0.996,0.810,-78.003,27.527,-97.229
-0.036,1.186,0.764,-71.228,27.710,-93.689
-0.034,1.394,0.752,-64.758,24.841,-83.435
0.010,1.574,0.779,-60.547,21.912,-72.144
0.081,1.647,0.706,-52.551,26.978,-65.247
0.163,1.667,0.730,-47.852,25.574,-57.251
